schema_version,record_type,feature_set_id,split_strategy,model_variant,metric,median,mean,min,max,valid_split_count,status
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,reduced_formula_group,histogram_gradient_boosting_log1p,mae,0.10156969526976889,0.11456905705187855,0.08672566194153279,0.1951248177112749,10,valid
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,reduced_formula_group,histogram_gradient_boosting_log1p,rmse,0.3002833093284395,0.39058551167583144,0.1776835192057184,0.8065057039186927,10,valid
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,reduced_formula_group,histogram_gradient_boosting_log1p,r2,-0.011139933470739993,-0.04499624332769646,-0.419313271033388,0.07469217673156969,10,valid
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,reduced_formula_group,histogram_gradient_boosting_log1p,median_absolute_error,0.04035024287751818,0.0403745742050343,0.03134047508133025,0.049289894812581225,10,valid
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,reduced_formula_group,histogram_gradient_boosting_raw,mae,0.13188191761296408,0.1338133535096006,0.09594991445398156,0.20234828141106442,10,valid
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,reduced_formula_group,histogram_gradient_boosting_raw,rmse,0.32295197963086386,0.411891247421289,0.2198255693952458,0.8025538916827138,10,valid
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,reduced_formula_group,histogram_gradient_boosting_raw,r2,-0.053446146198817934,-0.28690603358905625,-1.0707462949117912,0.029302323928064644,10,valid
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,reduced_formula_group,histogram_gradient_boosting_raw,median_absolute_error,0.04470248404259847,0.047046124809042314,0.03877603017415464,0.06415354374158248,10,valid
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,reduced_formula_group,ridge_log1p,mae,0.1294752255262936,15.500769599004093,0.08903712136656093,99.89454833438649,10,valid
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,reduced_formula_group,ridge_log1p,rmse,0.5081166972654088,175.7994039643269,0.17711417520770886,1129.2781032783682,10,valid
