case_study_version,source_artifact,source_sha256,split_id,split_type,validation_type,claim_scope,feature_set,weighting_policy,model_name,model_type,stratum_type,stratum_value,row_count,positive_rows,false_negative_count,false_positive_count,score_median,support_status
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,logistic_regression,logistic_regression,model,ST31500341AS,27445,117,29,9113,0.4638116456334828,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,logistic_regression,logistic_regression,model,WDC WD10EADS,19864,16,12,306,0.2928157798602232,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,logistic_regression,logistic_regression,model,WDC WD30EZRX,18960,17,13,583,0.281663171963088,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,logistic_regression,logistic_regression,drive_age_quartile,0,246166,248,104,34885,0.3316701843209429,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,logistic_regression,logistic_regression,drive_age_quartile,1,246341,228,97,23517,0.28712893530631567,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,logistic_regression,logistic_regression,drive_age_quartile,2,242385,156,63,30914,0.3042021054661163,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,logistic_regression,logistic_regression,drive_age_quartile,3,243605,327,114,26355,0.2771710696623025,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,logistic_regression,logistic_regression,lookback_density_quartile,0,978497,959,378,115671,0.29533660746220614,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,logistic_regression,logistic_regression,capacity_quartile,0,344301,433,165,58411,0.2855804607636609,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,logistic_regression,logistic_regression,capacity_quartile,1,451001,428,158,36671,0.3016908732231202,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,logistic_regression,logistic_regression,capacity_quartile,2,183195,98,55,20589,0.30135811520879946,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,random_forest,random_forest,all,all,978497,959,231,26303,0.08847898782768975,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,random_forest,random_forest,model,Hitachi HDS722020ALA330,191872,38,10,908,0.017779475728491406,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,random_forest,random_forest,model,Hitachi HDS5C3030ALA630,186318,45,7,1221,0.0180936974861894,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,random_forest,random_forest,model,ST3000DM001,181509,337,86,11821,0.21070905383129412,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,random_forest,random_forest,model,Hitachi HDS5C4040ALE630,98022,24,13,268,0.048600637300729006,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,random_forest,random_forest,model,ST31500541AS,82036,154,35,3748,0.21548876435009945,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,random_forest,random_forest,model,ST4000DM000,76487,74,41,910,0.19681826918674653,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,random_forest,random_forest,model,Hitachi HDS723030ALA640,41452,8,0,472,0.0180936974861894,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,random_forest,random_forest,model,ST31500341AS,27445,117,15,3260,0.24185543026909262,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,random_forest,random_forest,model,WDC WD10EADS,19864,16,4,67,0.08751451046800705,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,random_forest,random_forest,model,WDC WD30EZRX,18960,17,1,318,0.05546951793673626,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,random_forest,random_forest,drive_age_quartile,0,246166,248,62,6305,0.14994987698561424,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,random_forest,random_forest,drive_age_quartile,1,246341,228,68,5394,0.08840612644238934,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,random_forest,random_forest,drive_age_quartile,2,242385,156,49,6434,0.08386713351142043,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,random_forest,random_forest,drive_age_quartile,3,243605,327,52,8170,0.05735521059980248,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,random_forest,random_forest,lookback_density_quartile,0,978497,959,231,26303,0.08847898782768975,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,random_forest,random_forest,capacity_quartile,0,344301,433,73,10634,0.06764140104505446,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,random_forest,random_forest,capacity_quartile,1,451001,428,104,14409,0.08331662546824914,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,random_forest,random_forest,capacity_quartile,2,183195,98,54,1260,0.13202660070360625,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,hist_gradient_boosting,hist_gradient_boosting,all,all,978497,959,212,68787,0.19003599322861647,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,hist_gradient_boosting,hist_gradient_boosting,model,Hitachi HDS722020ALA330,191872,38,12,4782,0.1129923426160422,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,hist_gradient_boosting,hist_gradient_boosting,model,Hitachi HDS5C3030ALA630,186318,45,4,4045,0.117285034838298,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,hist_gradient_boosting,hist_gradient_boosting,model,ST3000DM001,181509,337,80,23525,0.30829154357351646,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,hist_gradient_boosting,hist_gradient_boosting,model,Hitachi HDS5C4040ALE630,98022,24,14,483,0.1784588892884829,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,hist_gradient_boosting,hist_gradient_boosting,model,ST31500541AS,82036,154,30,9719,0.30552460689929395,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,hist_gradient_boosting,hist_gradient_boosting,model,ST4000DM000,76487,74,39,2564,0.2914182696289416,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,hist_gradient_boosting,hist_gradient_boosting,model,Hitachi HDS723030ALA640,41452,8,0,2082,0.1129923426160422,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,hist_gradient_boosting,hist_gradient_boosting,model,ST31500341AS,27445,117,10,8089,0.3717648272210567,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,hist_gradient_boosting,hist_gradient_boosting,model,WDC WD10EADS,19864,16,4,532,0.20808217247530197,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,hist_gradient_boosting,hist_gradient_boosting,model,WDC WD30EZRX,18960,17,1,6428,0.15892673629325815,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,hist_gradient_boosting,hist_gradient_boosting,drive_age_quartile,0,246166,248,54,17285,0.2644856817032633,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,hist_gradient_boosting,hist_gradient_boosting,drive_age_quartile,1,246341,228,65,16087,0.19003599322861647,sufficient
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,asset_balanced,hist_gradient_boosting,hist_gradient_boosting,drive_age_quartile,2,242385,156,45,16491,0.18706336165249562,sufficient
