case_study_version,source_artifact,source_sha256,split_id,split_type,validation_type,claim_scope,feature_set,weighting_policy,model_name,model_type,split_rows,top_fraction,top_n,positive_rows_in_top,precision_at_top_fraction,lift_over_prevalence,failed_asset_capture_rate,status
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,raw_row,dummy_prior,dummy_prior,978497,0.001,979,0,0.0,0.0,0.0,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,raw_row,dummy_prior,dummy_prior,978497,0.005,4893,4,0.0008174943797261394,0.8341144922616144,0.007407407407407408,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,raw_row,dummy_prior,dummy_prior,978497,0.01,9785,7,0.0007153806847215125,0.7299247694034888,0.012962962962962963,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,raw_row,dummy_prior,dummy_prior,978497,0.05,48925,47,0.0009606540623403168,0.9801846903418279,0.08703703703703704,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,raw_row,logistic_regression,logistic_regression,978497,0.001,979,81,0.08273748723186926,84.41958607291176,0.0962962962962963,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,raw_row,logistic_regression,logistic_regression,978497,0.005,4893,318,0.06499080318822809,66.31210213479835,0.3648148148148148,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,raw_row,logistic_regression,logistic_regression,978497,0.01,9785,394,0.040265712825753704,41.084337020710656,0.4537037037037037,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,raw_row,logistic_regression,logistic_regression,978497,0.05,48925,479,0.00979049565661727,9.989541844122032,0.5574074074074075,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,raw_row,random_forest,random_forest,978497,0.001,979,231,0.23595505617977527,240.75215287460014,0.3055555555555556,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,raw_row,random_forest,random_forest,978497,0.005,4893,503,0.10279991825056203,104.88989740189801,0.6222222222222222,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,raw_row,random_forest,random_forest,978497,0.01,9785,616,0.06295350025549311,64.23337970750703,0.7074074074074074,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,raw_row,random_forest,random_forest,978497,0.05,48925,759,0.015513541134389372,15.828939999349943,0.8296296296296296,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,raw_row,hist_gradient_boosting,hist_gradient_boosting,978497,0.001,979,69,0.07048008171603677,71.91298072877667,0.10555555555555556,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,raw_row,hist_gradient_boosting,hist_gradient_boosting,978497,0.005,4893,305,0.062333946454118126,63.60123003494809,0.36666666666666664,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,raw_row,hist_gradient_boosting,hist_gradient_boosting,978497,0.01,9785,427,0.04363822176801226,44.52541093361282,0.49074074074074076,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_only_conservative,raw_row,hist_gradient_boosting,hist_gradient_boosting,978497,0.05,48925,698,0.014266734798160449,14.556785401246719,0.7611111111111111,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,asset_balanced,dummy_prior,dummy_prior,978497,0.001,979,0,0.0,0.0,0.0,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,asset_balanced,dummy_prior,dummy_prior,978497,0.005,4893,4,0.0008174943797261394,0.8341144922616144,0.007407407407407408,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,asset_balanced,dummy_prior,dummy_prior,978497,0.01,9785,7,0.0007153806847215125,0.7299247694034888,0.012962962962962963,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,asset_balanced,dummy_prior,dummy_prior,978497,0.05,48925,47,0.0009606540623403168,0.9801846903418279,0.08703703703703704,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,asset_balanced,logistic_regression,logistic_regression,978497,0.001,979,78,0.07967313585291114,81.29293473687798,0.09259259259259259,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,asset_balanced,logistic_regression,logistic_regression,978497,0.005,4893,292,0.059677089720008174,60.890357935097846,0.3333333333333333,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,asset_balanced,logistic_regression,logistic_regression,978497,0.01,9785,401,0.040981093510475214,41.814261790114145,0.44814814814814813,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,asset_balanced,logistic_regression,logistic_regression,978497,0.05,48925,533,0.010894225855901891,11.115711488344559,0.6074074074074074,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,asset_balanced,random_forest,random_forest,978497,0.001,979,210,0.21450459652706844,218.86559352236378,0.26296296296296295,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,asset_balanced,random_forest,random_forest,978497,0.005,4893,442,0.0903331289597384,92.16965139490839,0.5203703703703704,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,asset_balanced,random_forest,random_forest,978497,0.01,9785,600,0.061318344404701075,62.56498023458476,0.6722222222222223,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,asset_balanced,random_forest,random_forest,978497,0.05,48925,751,0.015350025549310168,15.662100052057717,0.8074074074074075,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,asset_balanced,hist_gradient_boosting,hist_gradient_boosting,978497,0.001,979,48,0.049029622063329927,50.02642137654029,0.07962962962962963,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,asset_balanced,hist_gradient_boosting,hist_gradient_boosting,978497,0.005,4893,233,0.047619047619047616,48.58716917423903,0.28888888888888886,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,asset_balanced,hist_gradient_boosting,hist_gradient_boosting,978497,0.01,9785,438,0.044762391415431785,45.67243557124687,0.512962962962963,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,asset_balanced,hist_gradient_boosting,hist_gradient_boosting,978497,0.05,48925,716,0.014634644864588656,14.932175282654228,0.7648148148148148,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,raw_row,dummy_prior,dummy_prior,978497,0.001,979,0,0.0,0.0,0.0,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,raw_row,dummy_prior,dummy_prior,978497,0.005,4893,4,0.0008174943797261394,0.8341144922616144,0.007407407407407408,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,raw_row,dummy_prior,dummy_prior,978497,0.01,9785,7,0.0007153806847215125,0.7299247694034888,0.012962962962962963,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,raw_row,dummy_prior,dummy_prior,978497,0.05,48925,47,0.0009606540623403168,0.9801846903418279,0.08703703703703704,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,raw_row,logistic_regression,logistic_regression,978497,0.001,979,84,0.08580183861082738,87.54623740894552,0.09814814814814815,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,raw_row,logistic_regression,logistic_regression,978497,0.005,4893,285,0.05824647455548743,59.430657573640026,0.3351851851851852,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,raw_row,logistic_regression,logistic_regression,978497,0.01,9785,416,0.04251405212059274,43.378386295978764,0.4666666666666667,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,raw_row,logistic_regression,logistic_regression,978497,0.05,48925,552,0.011282575370464997,11.511956363163595,0.6222222222222222,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,raw_row,random_forest,random_forest,978497,0.001,979,208,0.212461695607763,216.78115929834127,0.26296296296296295,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,raw_row,random_forest,random_forest,978497,0.005,4893,514,0.10504802779480892,107.18371225561745,0.6129629629629629,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,raw_row,random_forest,random_forest,978497,0.01,9785,617,0.0630556974961676,64.33765467456466,0.7037037037037037,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,raw_row,random_forest,random_forest,978497,0.05,48925,758,0.01549310168625447,15.808085005938414,0.8185185185185185,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,raw_row,hist_gradient_boosting,hist_gradient_boosting,978497,0.001,979,69,0.07048008171603677,71.91298072877667,0.10555555555555556,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,raw_row,hist_gradient_boosting,hist_gradient_boosting,978497,0.005,4893,306,0.06253832004904966,63.80975865801349,0.3685185185185185,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,raw_row,hist_gradient_boosting,hist_gradient_boosting,978497,0.01,9785,439,0.044864588656106284,45.77671053830451,0.5018518518518519,valid
v1.5.4,data/processed/reliability_v1_5_horizon_7d_lookback_7d_dataset.csv,a0635ebba0a310e9ab1cbefb28182c028e9ea6102c57f662ef310deba3414c91,stratified_random_row_reference_80_20,random_row_reference,optimistic_random_reference,optimistic_reference_only,smart_plus_safe_operational_metadata,raw_row,hist_gradient_boosting,hist_gradient_boosting,978497,0.05,48925,703,0.014368932038834952,14.661060368304362,0.7611111111111111,valid
