summary_type,model_name,split_id,stratum,row_count,failure_count,failure_rate,false_negative_count,false_positive_count,precision,recall,average_precision,mcc,score_min,score_median,score_max,row_missing_rate_median,retained_feature_count_median,timestamp_start,timestamp_end,status,predicted_positive_rate
temporal_block,logistic_regression_balanced,expanding_train_future_test_70_15,2,190,12,0.06315789473684211,12,4,0.0,0.0,0.06569061433292542,-0.03807624787725668,0.0,4.130340375083769e-05,0.7386071860309242,0.02711864406779661,468.0,2008-09-27 00:17:00,2008-10-05 04:01:00,descriptive,
temporal_block,logistic_regression_balanced,expanding_train_future_test_70_15,3,24,5,0.20833333333333334,5,0,,0.0,0.36416666666666664,,0.0,6.210782002052341e-06,0.006062160038418411,0.030508474576271184,468.0,2008-10-05 04:20:00,2008-10-05 18:59:00,descriptive,
missingness_quantile,logistic_regression_balanced,expanding_train_future_test_70_15,0,139,11,0.07913669064748201,11,2,0.0,0.0,0.08735721825647824,-0.035419797342667286,0.0,4.0858035130187375e-05,0.979472630752075,0.020338983050847456,468.0,2008-09-26 03:12:00,2008-10-05 18:46:00,descriptive,
missingness_quantile,logistic_regression_balanced,expanding_train_future_test_70_15,1,34,5,0.14705882352941177,5,0,,0.0,0.16066312997347482,,0.0,1.009773603201353e-05,0.040500578651731574,0.03389830508474576,468.0,2008-09-26 05:32:00,2008-10-05 16:49:00,descriptive,
missingness_quantile,logistic_regression_balanced,expanding_train_future_test_70_15,2,46,1,0.021739130434782608,1,2,0.0,0.0,0.05263157894736842,-0.03178208630818641,8.25324284710494e-09,7.915879287899755e-05,0.6912902704092109,0.04745762711864407,468.0,2008-09-26 04:14:00,2008-10-05 18:59:00,descriptive,
missingness_quantile,logistic_regression_balanced,expanding_train_future_test_70_15,3,16,0,0.0,0,1,0.0,,,,4.933797474442151e-11,0.00030739694835959656,0.5790476737341734,0.05423728813559322,468.0,2008-09-27 00:17:00,2008-10-05 09:47:00,descriptive,
threshold_sensitivity,logistic_regression_balanced,expanding_train_future_test_70_15,threshold=0.2,235,17,,17,14,0.0,0.0,,,,4.174877237148801e-05,,,,,,descriptive,0.059574468085106386
threshold_sensitivity,logistic_regression_balanced,expanding_train_future_test_70_15,threshold=0.5,235,17,,17,5,0.0,0.0,,,,4.174877237148801e-05,,,,,,descriptive,0.02127659574468085
threshold_sensitivity,logistic_regression_balanced,expanding_train_future_test_70_15,threshold=0.8,235,17,,17,1,0.0,0.0,,,,4.174877237148801e-05,,,,,,descriptive,0.00425531914893617
all,logistic_regression_balanced,final_holdout_period_80_20,all,314,17,0.054140127388535034,14,16,0.15789473684210525,0.17647058823529413,0.1569818147178276,0.11635904688252087,0.0,0.00010899597301994054,0.9999998674160475,0.03389830508474576,468.0,2008-10-02 20:54:00,2008-10-17 06:07:00,descriptive,
temporal_block,logistic_regression_balanced,final_holdout_period_80_20,2,54,3,0.05555555555555555,3,5,0.0,0.0,0.09235312899106002,-0.07747516350666292,0.0,0.0038170327783332942,0.9795727066681236,0.02711864406779661,468.0,2008-10-02 20:54:00,2008-10-05 04:01:00,descriptive,
temporal_block,logistic_regression_balanced,final_holdout_period_80_20,3,260,14,0.05384615384615385,11,11,0.21428571428571427,0.21428571428571427,0.186393674765038,0.16957026713124274,0.0,3.196489826240857e-05,0.9999998674160475,0.03389830508474576,468.0,2008-10-05 04:20:00,2008-10-17 06:07:00,descriptive,
missingness_quantile,logistic_regression_balanced,final_holdout_period_80_20,0,147,10,0.06802721088435375,9,7,0.125,0.1,0.25095794604313876,0.05428278553598134,0.0,3.374029722451554e-05,0.9999562252092633,0.02711864406779661,468.0,2008-10-02 20:54:00,2008-10-16 03:56:00,descriptive,
missingness_quantile,logistic_regression_balanced,final_holdout_period_80_20,1,62,6,0.0967741935483871,4,5,0.2857142857142857,0.3333333333333333,0.23714607464607462,0.22798897650444602,0.0,0.0001872817999244224,0.9999998674160475,0.03389830508474576,468.0,2008-10-03 05:01:00,2008-10-15 17:19:00,descriptive,
missingness_quantile,logistic_regression_balanced,final_holdout_period_80_20,2,62,1,0.016129032258064516,1,2,0.0,0.0,0.07692307692307693,-0.02337622911060922,0.0,8.706733930239004e-05,0.8748424504549321,0.04067796610169491,468.0,2008-10-03 02:41:00,2008-10-15 19:15:00,descriptive,
missingness_quantile,logistic_regression_balanced,final_holdout_period_80_20,3,43,0,0.0,0,2,0.0,,,,0.0,0.0003586115314750688,0.9916856171266863,0.08135593220338982,468.0,2008-10-03 19:23:00,2008-10-17 06:07:00,descriptive,
threshold_sensitivity,logistic_regression_balanced,final_holdout_period_80_20,threshold=0.2,314,17,,14,26,0.10344827586206896,0.17647058823529413,,,,0.00010899597301994054,,,,,,descriptive,0.09235668789808917
threshold_sensitivity,logistic_regression_balanced,final_holdout_period_80_20,threshold=0.5,314,17,,14,16,0.15789473684210525,0.17647058823529413,,,,0.00010899597301994054,,,,,,descriptive,0.06050955414012739
threshold_sensitivity,logistic_regression_balanced,final_holdout_period_80_20,threshold=0.8,314,17,,15,9,0.18181818181818182,0.11764705882352941,,,,0.00010899597301994054,,,,,,descriptive,0.03503184713375796
all,logistic_regression_balanced,stratified_random_reference_80_20,all,314,21,0.06687898089171974,15,33,0.15384615384615385,0.2857142857142857,0.12184410422732761,0.13110145142762591,1.5809428124650783e-16,0.0034689550376710036,0.9999997335766725,0.04067796610169491,474.0,2008-07-19 12:32:00,2008-10-17 06:01:00,descriptive,
temporal_block,logistic_regression_balanced,stratified_random_reference_80_20,0,147,16,0.10884353741496598,12,13,0.23529411764705882,0.25,0.16852448751690352,0.1468234100677141,2.811112942467816e-12,0.0026356391670857883,0.9999997335766725,0.04745762711864407,474.0,2008-07-19 12:32:00,2008-09-09 00:25:00,descriptive,
temporal_block,logistic_regression_balanced,stratified_random_reference_80_20,1,66,2,0.030303030303030304,2,6,0.0,0.0,0.09126984126984126,-0.05590169943749474,9.00271855937875e-08,0.003535989837661637,0.9717024274171171,0.03389830508474576,474.0,2008-09-10 21:56:00,2008-09-27 00:16:00,descriptive,
temporal_block,logistic_regression_balanced,stratified_random_reference_80_20,2,40,3,0.075,1,9,0.18181818181818182,0.6666666666666666,0.2833333333333333,0.2497704331617756,3.0276814851252354e-06,0.054250813091336225,0.9999996315872338,0.02711864406779661,474.0,2008-09-27 11:04:00,2008-10-05 01:35:00,descriptive,
temporal_block,logistic_regression_balanced,stratified_random_reference_80_20,3,61,0,0.0,0,5,0.0,,,,1.5809428124650783e-16,0.0010733797720677344,0.9999979630752731,0.03389830508474576,474.0,2008-10-05 05:31:00,2008-10-17 06:01:00,descriptive,
missingness_quantile,logistic_regression_balanced,stratified_random_reference_80_20,0,86,3,0.03488372093023256,2,12,0.07692307692307693,0.3333333333333333,0.07933771209633278,0.09668633055451012,1.5809428124650783e-16,0.011397223703097592,0.9972875744526392,0.020338983050847456,474.0,2008-09-10 21:56:00,2008-10-15 22:45:00,descriptive,
missingness_quantile,logistic_regression_balanced,stratified_random_reference_80_20,1,42,5,0.11904761904761904,4,5,0.16666666666666666,0.2,0.19277183600713013,0.06003002251876642,1.9534455733941005e-06,0.004704451929254913,0.9999979630752731,0.03389830508474576,474.0,2008-07-27 22:28:00,2008-10-13 19:40:00,descriptive,
missingness_quantile,logistic_regression_balanced,stratified_random_reference_80_20,2,94,7,0.07446808510638298,5,6,0.25,0.2857142857142857,0.17706282148472818,0.2039252792877639,2.811112942467816e-12,0.0014018859996279055,0.9737090742623968,0.04745762711864407,474.0,2008-07-19 21:35:00,2008-10-15 09:11:00,descriptive,
missingness_quantile,logistic_regression_balanced,stratified_random_reference_80_20,3,92,6,0.06521739130434782,4,10,0.16666666666666666,0.3333333333333333,0.16948764886071388,0.15913201254311046,3.59002579202062e-09,0.002189169321881133,0.9999997335766725,0.061016949152542375,474.0,2008-07-19 12:32:00,2008-10-17 06:01:00,descriptive,
threshold_sensitivity,logistic_regression_balanced,stratified_random_reference_80_20,threshold=0.2,314,21,,15,52,0.10344827586206896,0.2857142857142857,,,,0.0034689550376710036,,,,,,descriptive,0.18471337579617833
threshold_sensitivity,logistic_regression_balanced,stratified_random_reference_80_20,threshold=0.5,314,21,,15,33,0.15384615384615385,0.2857142857142857,,,,0.0034689550376710036,,,,,,descriptive,0.12420382165605096
threshold_sensitivity,logistic_regression_balanced,stratified_random_reference_80_20,threshold=0.8,314,21,,17,24,0.14285714285714285,0.19047619047619047,,,,0.0034689550376710036,,,,,,descriptive,0.08917197452229299
all,random_forest_balanced,blocked_chronological_fold_1,all,313,21,0.0670926517571885,21,0,,0.0,0.07491793910315594,,0.03033033033033033,0.16229239288358707,0.3551600530395748,0.05423728813559322,448.0,2008-08-19 18:30:00,2008-09-01 06:21:00,descriptive,
temporal_block,random_forest_balanced,blocked_chronological_fold_1,0,313,21,0.0670926517571885,21,0,,0.0,0.07491793910315594,,0.03033033033033033,0.16229239288358707,0.3551600530395748,0.05423728813559322,448.0,2008-08-19 18:30:00,2008-09-01 06:21:00,descriptive,
missingness_quantile,random_forest_balanced,blocked_chronological_fold_1,0,2,0,0.0,0,0,,,,,0.1066340367040642,0.1682606652066566,0.229887293709249,0.02711864406779661,448.0,2008-08-19 18:30:00,2008-08-21 20:21:00,descriptive,
missingness_quantile,random_forest_balanced,blocked_chronological_fold_1,1,24,0,0.0,0,0,,,,,0.1048912095919343,0.16895482174968735,0.2626615619333881,0.03389830508474576,448.0,2008-08-20 01:33:00,2008-08-30 15:37:00,descriptive,
missingness_quantile,random_forest_balanced,blocked_chronological_fold_1,2,111,10,0.09009009009009009,10,0,,0.0,0.11002616957289854,,0.06421725239616613,0.16132440813593796,0.31666666666666665,0.04067796610169491,448.0,2008-08-19 19:38:00,2008-09-01 06:21:00,descriptive,
missingness_quantile,random_forest_balanced,blocked_chronological_fold_1,3,176,11,0.0625,11,0,,0.0,0.07103819241338649,,0.03033033033033033,0.16149437737890188,0.3551600530395748,0.061016949152542375,448.0,2008-08-19 18:30:00,2008-09-01 05:32:00,descriptive,
threshold_sensitivity,random_forest_balanced,blocked_chronological_fold_1,threshold=0.2,313,21,,14,80,0.08045977011494253,0.3333333333333333,,,,0.16229239288358707,,,,,,descriptive,0.2779552715654952
threshold_sensitivity,random_forest_balanced,blocked_chronological_fold_1,threshold=0.5,313,21,,21,0,,0.0,,,,0.16229239288358707,,,,,,descriptive,0.0
threshold_sensitivity,random_forest_balanced,blocked_chronological_fold_1,threshold=0.8,313,21,,21,0,,0.0,,,,0.16229239288358707,,,,,,descriptive,0.0
all,random_forest_balanced,blocked_chronological_fold_2,all,314,11,0.03503184713375796,11,0,,0.0,0.25490558954701636,,0.016666666666666666,0.09763071999782041,0.2558459168009282,0.04745762711864407,452.0,2008-09-01 06:52:00,2008-09-20 05:34:00,descriptive,
temporal_block,random_forest_balanced,blocked_chronological_fold_2,0,148,2,0.013513513513513514,2,0,,0.0,0.012569020633536761,,0.016666666666666666,0.09032725972154138,0.24280797949454413,0.05084745762711865,452.0,2008-09-01 06:52:00,2008-09-10 09:21:00,descriptive,
temporal_block,random_forest_balanced,blocked_chronological_fold_2,1,166,9,0.05421686746987952,9,0,,0.0,0.4177227202175416,,0.03018766488509478,0.11120940294373348,0.2558459168009282,0.04067796610169491,452.0,2008-09-10 20:52:00,2008-09-20 05:34:00,descriptive,
missingness_quantile,random_forest_balanced,blocked_chronological_fold_2,0,52,4,0.07692307692307693,4,0,,0.0,0.6456043956043955,,0.03018766488509478,0.10877329263413948,0.2558459168009282,0.020338983050847456,452.0,2008-09-10 09:21:00,2008-09-20 05:25:00,descriptive,
missingness_quantile,random_forest_balanced,blocked_chronological_fold_2,1,19,1,0.05263157894736842,1,0,,0.0,0.5,,0.03333333333333333,0.09343826469246402,0.16427158155613047,0.03389830508474576,452.0,2008-09-02 01:36:00,2008-09-20 03:58:00,descriptive,
missingness_quantile,random_forest_balanced,blocked_chronological_fold_2,2,126,2,0.015873015873015872,2,0,,0.0,0.2916666666666667,,0.02478350270868757,0.09639445991683755,0.23937699680511182,0.04745762711864407,452.0,2008-09-01 09:06:00,2008-09-20 05:34:00,descriptive,
missingness_quantile,random_forest_balanced,blocked_chronological_fold_2,3,117,4,0.03418803418803419,4,0,,0.0,0.06795125164690383,,0.016666666666666666,0.09627263045793398,0.24280797949454413,0.06779661016949153,452.0,2008-09-01 06:52:00,2008-09-19 21:14:00,descriptive,
threshold_sensitivity,random_forest_balanced,blocked_chronological_fold_2,threshold=0.2,314,11,,9,5,0.2857142857142857,0.18181818181818182,,,,0.09763071999782041,,,,,,descriptive,0.022292993630573247
threshold_sensitivity,random_forest_balanced,blocked_chronological_fold_2,threshold=0.5,314,11,,11,0,,0.0,,,,0.09763071999782041,,,,,,descriptive,0.0
threshold_sensitivity,random_forest_balanced,blocked_chronological_fold_2,threshold=0.8,314,11,,11,0,,0.0,,,,0.09763071999782041,,,,,,descriptive,0.0
all,random_forest_balanced,blocked_chronological_fold_3,all,313,11,0.03514376996805112,11,0,,0.0,0.049404366079472815,,0.0,0.062055325127108346,0.17570073092352606,0.02711864406779661,468.0,2008-09-20 06:08:00,2008-10-02 19:25:00,descriptive,
temporal_block,random_forest_balanced,blocked_chronological_fold_3,1,177,2,0.011299435028248588,2,0,,0.0,0.07889344262295082,,0.0,0.06194046079699071,0.1457889358239049,0.03389830508474576,468.0,2008-09-20 06:08:00,2008-09-27 00:16:00,descriptive,
temporal_block,random_forest_balanced,blocked_chronological_fold_3,2,136,9,0.0661764705882353,9,0,,0.0,0.07909777299331297,,0.0,0.06266650044326241,0.17570073092352606,0.02711864406779661,468.0,2008-09-27 00:17:00,2008-10-02 19:25:00,descriptive,
missingness_quantile,random_forest_balanced,blocked_chronological_fold_3,0,161,5,0.031055900621118012,5,0,,0.0,0.03925047245946582,,0.0,0.06088984740295045,0.17570073092352606,0.020338983050847456,468.0,2008-09-20 11:18:00,2008-10-02 19:25:00,descriptive,
missingness_quantile,random_forest_balanced,blocked_chronological_fold_3,1,50,4,0.08,4,0,,0.0,0.13704811270600745,,0.0,0.06286386928900436,0.15609326433217047,0.03389830508474576,468.0,2008-09-20 06:08:00,2008-10-02 17:19:00,descriptive,
missingness_quantile,random_forest_balanced,blocked_chronological_fold_3,2,69,2,0.028985507246376812,2,0,,0.0,0.09946236559139784,,0.0,0.06269115691489362,0.14620311694850585,0.04745762711864407,468.0,2008-09-20 07:21:00,2008-10-02 10:03:00,descriptive,
missingness_quantile,random_forest_balanced,blocked_chronological_fold_3,3,33,0,0.0,0,0,,,,,0.0,0.0622373651334469,0.12968120536627964,0.05423728813559322,468.0,2008-09-20 12:36:00,2008-10-02 08:57:00,descriptive,
threshold_sensitivity,random_forest_balanced,blocked_chronological_fold_3,threshold=0.2,313,11,,11,0,,0.0,,,,0.062055325127108346,,,,,,descriptive,0.0
threshold_sensitivity,random_forest_balanced,blocked_chronological_fold_3,threshold=0.5,313,11,,11,0,,0.0,,,,0.062055325127108346,,,,,,descriptive,0.0
threshold_sensitivity,random_forest_balanced,blocked_chronological_fold_3,threshold=0.8,313,11,,11,0,,0.0,,,,0.062055325127108346,,,,,,descriptive,0.0
all,random_forest_balanced,blocked_chronological_fold_4,all,314,17,0.054140127388535034,17,0,,0.0,0.051368705036322335,,0.0,0.0636049256181209,0.19016515007604318,0.03389830508474576,468.0,2008-10-02 20:54:00,2008-10-17 06:07:00,descriptive,
temporal_block,random_forest_balanced,blocked_chronological_fold_4,2,54,3,0.05555555555555555,3,0,,0.0,0.04649054649054649,,0.0,0.06252225673571081,0.14941484235164532,0.02711864406779661,468.0,2008-10-02 20:54:00,2008-10-05 04:01:00,descriptive,
temporal_block,random_forest_balanced,blocked_chronological_fold_4,3,260,14,0.05384615384615385,14,0,,0.0,0.05715890191542966,,0.0,0.06398648475656223,0.19016515007604318,0.03389830508474576,468.0,2008-10-05 04:20:00,2008-10-17 06:07:00,descriptive,
missingness_quantile,random_forest_balanced,blocked_chronological_fold_4,0,147,10,0.06802721088435375,10,0,,0.0,0.07362290705257707,,0.0,0.06293708763762763,0.14941484235164532,0.02711864406779661,468.0,2008-10-02 20:54:00,2008-10-16 03:56:00,descriptive,
missingness_quantile,random_forest_balanced,blocked_chronological_fold_4,1,62,6,0.0967741935483871,6,0,,0.0,0.11139122315592904,,0.015389731311519023,0.06469311932982093,0.14658153764299015,0.03389830508474576,468.0,2008-10-03 05:01:00,2008-10-15 17:19:00,descriptive,
missingness_quantile,random_forest_balanced,blocked_chronological_fold_4,2,62,1,0.016129032258064516,1,0,,0.0,0.02564102564102564,,0.0,0.06246387696676046,0.19016515007604318,0.04067796610169491,468.0,2008-10-03 02:41:00,2008-10-15 19:15:00,descriptive,
missingness_quantile,random_forest_balanced,blocked_chronological_fold_4,3,43,0,0.0,0,0,,,,,0.015296621441872838,0.0644852354349561,0.16198661810861595,0.08135593220338982,468.0,2008-10-03 19:23:00,2008-10-17 06:07:00,descriptive,
threshold_sensitivity,random_forest_balanced,blocked_chronological_fold_4,threshold=0.2,314,17,,17,0,,0.0,,,,0.0636049256181209,,,,,,descriptive,0.0
threshold_sensitivity,random_forest_balanced,blocked_chronological_fold_4,threshold=0.5,314,17,,17,0,,0.0,,,,0.0636049256181209,,,,,,descriptive,0.0
threshold_sensitivity,random_forest_balanced,blocked_chronological_fold_4,threshold=0.8,314,17,,17,0,,0.0,,,,0.0636049256181209,,,,,,descriptive,0.0
all,random_forest_balanced,expanding_train_future_test_60_20,all,313,11,0.03514376996805112,11,0,,0.0,0.049404366079472815,,0.0,0.062055325127108346,0.17570073092352606,0.02711864406779661,468.0,2008-09-20 06:08:00,2008-10-02 19:25:00,descriptive,
temporal_block,random_forest_balanced,expanding_train_future_test_60_20,1,177,2,0.011299435028248588,2,0,,0.0,0.07889344262295082,,0.0,0.06194046079699071,0.1457889358239049,0.03389830508474576,468.0,2008-09-20 06:08:00,2008-09-27 00:16:00,descriptive,
temporal_block,random_forest_balanced,expanding_train_future_test_60_20,2,136,9,0.0661764705882353,9,0,,0.0,0.07909777299331297,,0.0,0.06266650044326241,0.17570073092352606,0.02711864406779661,468.0,2008-09-27 00:17:00,2008-10-02 19:25:00,descriptive,
missingness_quantile,random_forest_balanced,expanding_train_future_test_60_20,0,161,5,0.031055900621118012,5,0,,0.0,0.03925047245946582,,0.0,0.06088984740295045,0.17570073092352606,0.020338983050847456,468.0,2008-09-20 11:18:00,2008-10-02 19:25:00,descriptive,
missingness_quantile,random_forest_balanced,expanding_train_future_test_60_20,1,50,4,0.08,4,0,,0.0,0.13704811270600745,,0.0,0.06286386928900436,0.15609326433217047,0.03389830508474576,468.0,2008-09-20 06:08:00,2008-10-02 17:19:00,descriptive,
missingness_quantile,random_forest_balanced,expanding_train_future_test_60_20,2,69,2,0.028985507246376812,2,0,,0.0,0.09946236559139784,,0.0,0.06269115691489362,0.14620311694850585,0.04745762711864407,468.0,2008-09-20 07:21:00,2008-10-02 10:03:00,descriptive,
missingness_quantile,random_forest_balanced,expanding_train_future_test_60_20,3,33,0,0.0,0,0,,,,,0.0,0.0622373651334469,0.12968120536627964,0.05423728813559322,468.0,2008-09-20 12:36:00,2008-10-02 08:57:00,descriptive,
threshold_sensitivity,random_forest_balanced,expanding_train_future_test_60_20,threshold=0.2,313,11,,11,0,,0.0,,,,0.062055325127108346,,,,,,descriptive,0.0
threshold_sensitivity,random_forest_balanced,expanding_train_future_test_60_20,threshold=0.5,313,11,,11,0,,0.0,,,,0.062055325127108346,,,,,,descriptive,0.0
threshold_sensitivity,random_forest_balanced,expanding_train_future_test_60_20,threshold=0.8,313,11,,11,0,,0.0,,,,0.062055325127108346,,,,,,descriptive,0.0
all,random_forest_balanced,expanding_train_future_test_70_15,all,235,17,0.07234042553191489,17,0,,0.0,0.06643743337033539,,0.0,0.04794819439717937,0.21242356827057735,0.02711864406779661,468.0,2008-09-26 03:12:00,2008-10-05 18:59:00,descriptive,
temporal_block,random_forest_balanced,expanding_train_future_test_70_15,1,21,0,0.0,0,0,,,,,0.0,0.031949513381995136,0.07892553191489361,0.02711864406779661,468.0,2008-09-26 03:12:00,2008-09-27 00:16:00,descriptive,
temporal_block,random_forest_balanced,expanding_train_future_test_70_15,2,190,12,0.06315789473684211,12,0,,0.0,0.060382646325571644,,0.0,0.04799863545140589,0.13068734793187348,0.02711864406779661,468.0,2008-09-27 00:17:00,2008-10-05 04:01:00,descriptive,
temporal_block,random_forest_balanced,expanding_train_future_test_70_15,3,24,5,0.20833333333333334,5,0,,0.0,0.19710689767898004,,0.0,0.06083307338868738,0.21242356827057735,0.030508474576271184,468.0,2008-10-05 04:20:00,2008-10-05 18:59:00,descriptive,
missingness_quantile,random_forest_balanced,expanding_train_future_test_70_15,0,139,11,0.07913669064748201,11,0,,0.0,0.07949388301313055,,0.0,0.04752252252252252,0.21242356827057735,0.020338983050847456,468.0,2008-09-26 03:12:00,2008-10-05 18:46:00,descriptive,
missingness_quantile,random_forest_balanced,expanding_train_future_test_70_15,1,34,5,0.14705882352941177,5,0,,0.0,0.16955329153605017,,0.015298053527980535,0.04813555504932872,0.11381147456278441,0.03389830508474576,468.0,2008-09-26 05:32:00,2008-10-05 16:49:00,descriptive,
missingness_quantile,random_forest_balanced,expanding_train_future_test_70_15,2,46,1,0.021739130434782608,1,0,,0.0,0.04,,0.0,0.048882299270072996,0.13068734793187348,0.04745762711864407,468.0,2008-09-26 04:14:00,2008-10-05 18:59:00,descriptive,
missingness_quantile,random_forest_balanced,expanding_train_future_test_70_15,3,16,0,0.0,0,0,,,,,0.0,0.05,0.09888990267639902,0.05423728813559322,468.0,2008-09-27 00:17:00,2008-10-05 09:47:00,descriptive,
threshold_sensitivity,random_forest_balanced,expanding_train_future_test_70_15,threshold=0.2,235,17,,17,1,0.0,0.0,,,,0.04794819439717937,,,,,,descriptive,0.00425531914893617
threshold_sensitivity,random_forest_balanced,expanding_train_future_test_70_15,threshold=0.5,235,17,,17,0,,0.0,,,,0.04794819439717937,,,,,,descriptive,0.0
threshold_sensitivity,random_forest_balanced,expanding_train_future_test_70_15,threshold=0.8,235,17,,17,0,,0.0,,,,0.04794819439717937,,,,,,descriptive,0.0
all,random_forest_balanced,final_holdout_period_80_20,all,314,17,0.054140127388535034,17,0,,0.0,0.051368705036322335,,0.0,0.0636049256181209,0.19016515007604318,0.03389830508474576,468.0,2008-10-02 20:54:00,2008-10-17 06:07:00,descriptive,
temporal_block,random_forest_balanced,final_holdout_period_80_20,2,54,3,0.05555555555555555,3,0,,0.0,0.04649054649054649,,0.0,0.06252225673571081,0.14941484235164532,0.02711864406779661,468.0,2008-10-02 20:54:00,2008-10-05 04:01:00,descriptive,
temporal_block,random_forest_balanced,final_holdout_period_80_20,3,260,14,0.05384615384615385,14,0,,0.0,0.05715890191542966,,0.0,0.06398648475656223,0.19016515007604318,0.03389830508474576,468.0,2008-10-05 04:20:00,2008-10-17 06:07:00,descriptive,
missingness_quantile,random_forest_balanced,final_holdout_period_80_20,0,147,10,0.06802721088435375,10,0,,0.0,0.07362290705257707,,0.0,0.06293708763762763,0.14941484235164532,0.02711864406779661,468.0,2008-10-02 20:54:00,2008-10-16 03:56:00,descriptive,
missingness_quantile,random_forest_balanced,final_holdout_period_80_20,1,62,6,0.0967741935483871,6,0,,0.0,0.11139122315592904,,0.015389731311519023,0.06469311932982093,0.14658153764299015,0.03389830508474576,468.0,2008-10-03 05:01:00,2008-10-15 17:19:00,descriptive,
missingness_quantile,random_forest_balanced,final_holdout_period_80_20,2,62,1,0.016129032258064516,1,0,,0.0,0.02564102564102564,,0.0,0.06246387696676046,0.19016515007604318,0.04067796610169491,468.0,2008-10-03 02:41:00,2008-10-15 19:15:00,descriptive,
missingness_quantile,random_forest_balanced,final_holdout_period_80_20,3,43,0,0.0,0,0,,,,,0.015296621441872838,0.0644852354349561,0.16198661810861595,0.08135593220338982,468.0,2008-10-03 19:23:00,2008-10-17 06:07:00,descriptive,
threshold_sensitivity,random_forest_balanced,final_holdout_period_80_20,threshold=0.2,314,17,,17,0,,0.0,,,,0.0636049256181209,,,,,,descriptive,0.0
threshold_sensitivity,random_forest_balanced,final_holdout_period_80_20,threshold=0.5,314,17,,17,0,,0.0,,,,0.0636049256181209,,,,,,descriptive,0.0
threshold_sensitivity,random_forest_balanced,final_holdout_period_80_20,threshold=0.8,314,17,,17,0,,0.0,,,,0.0636049256181209,,,,,,descriptive,0.0
all,random_forest_balanced,stratified_random_reference_80_20,all,314,21,0.06687898089171974,21,0,,0.0,0.1488701181386166,,0.0,0.0644852354349561,0.27749920467830713,0.04067796610169491,474.0,2008-07-19 12:32:00,2008-10-17 06:01:00,descriptive,
temporal_block,random_forest_balanced,stratified_random_reference_80_20,0,147,16,0.10884353741496598,16,0,,0.0,0.17991833046303346,,0.0,0.0805001330140995,0.23140350877192983,0.04745762711864407,474.0,2008-07-19 12:32:00,2008-09-09 00:25:00,descriptive,
temporal_block,random_forest_balanced,stratified_random_reference_80_20,1,66,2,0.030303030303030304,2,0,,0.0,0.18333333333333332,,0.0,0.04694079278532788,0.16554934823091247,0.03389830508474576,474.0,2008-09-10 21:56:00,2008-09-27 00:16:00,descriptive,
temporal_block,random_forest_balanced,stratified_random_reference_80_20,2,40,3,0.075,3,0,,0.0,0.17810457516339867,,0.01346555323590814,0.07867079097400248,0.27749920467830713,0.02711864406779661,474.0,2008-09-27 11:04:00,2008-10-05 01:35:00,descriptive,
temporal_block,random_forest_balanced,stratified_random_reference_80_20,3,61,0,0.0,0,0,,,,,0.0,0.047058059399579376,0.16065443943871072,0.03389830508474576,474.0,2008-10-05 05:31:00,2008-10-17 06:01:00,descriptive,
missingness_quantile,random_forest_balanced,stratified_random_reference_80_20,0,86,3,0.03488372093023256,3,0,,0.0,0.12896825396825395,,0.0,0.05,0.1824288374567704,0.020338983050847456,474.0,2008-09-10 21:56:00,2008-10-15 22:45:00,descriptive,
missingness_quantile,random_forest_balanced,stratified_random_reference_80_20,1,42,5,0.11904761904761904,5,0,,0.0,0.24467787114845935,,0.014689689689689691,0.08930712404423963,0.27749920467830713,0.03389830508474576,474.0,2008-07-27 22:28:00,2008-10-13 19:40:00,descriptive,
missingness_quantile,random_forest_balanced,stratified_random_reference_80_20,2,94,7,0.07446808510638298,7,0,,0.0,0.09124104326339365,,0.0,0.06360069167331736,0.21261466973757473,0.04745762711864407,474.0,2008-07-19 21:35:00,2008-10-15 09:11:00,descriptive,
missingness_quantile,random_forest_balanced,stratified_random_reference_80_20,3,92,6,0.06521739130434782,6,0,,0.0,0.2745011737089202,,0.0,0.06443592626766392,0.2287044426709231,0.061016949152542375,474.0,2008-07-19 12:32:00,2008-10-17 06:01:00,descriptive,
threshold_sensitivity,random_forest_balanced,stratified_random_reference_80_20,threshold=0.2,314,21,,20,4,0.2,0.047619047619047616,,,,0.0644852354349561,,,,,,descriptive,0.01592356687898089
threshold_sensitivity,random_forest_balanced,stratified_random_reference_80_20,threshold=0.5,314,21,,21,0,,0.0,,,,0.0644852354349561,,,,,,descriptive,0.0
threshold_sensitivity,random_forest_balanced,stratified_random_reference_80_20,threshold=0.8,314,21,,21,0,,0.0,,,,0.0644852354349561,,,,,,descriptive,0.0
