reduced_formula_group,row_count,unique_material_id_count,unique_descriptor_vector_count,target_min,target_median,target_max,target_range,target_mean,target_std,target_mad,target_zero_count,mixed_zero_positive_status,theoretical_false_count,theoretical_true_count,polymorph_count,ambiguity_flag
Li9Fe4(SiO5)4,1,1,1,0.1067528905945964,0.1067528905945964,0.1067528905945964,0.0,0.1067528905945964,0.0,0.0,0,not_mixed,0,1,1,False
Li9Fe5(SiO8)2,1,1,1,0.0612617821093754,0.0612617821093754,0.0612617821093754,0.0,0.0612617821093754,0.0,0.0,0,not_mixed,0,1,1,False
LiFe(Si2O5)3,1,1,1,0.110018842183571,0.110018842183571,0.110018842183571,0.0,0.110018842183571,0.0,0.0,0,not_mixed,0,1,1,False
LiFe(Si3O7)2,1,1,1,0.0997304154924201,0.0997304154924201,0.0997304154924201,0.0,0.0997304154924201,0.0,0.0,0,not_mixed,0,1,1,False
LiFe2Si2O7,1,1,1,0.0586433493402767,0.0586433493402767,0.0586433493402767,0.0,0.0586433493402767,0.0,0.0,0,not_mixed,0,1,1,False
LiFe2SiO4,1,1,1,0.2495335285937541,0.2495335285937541,0.2495335285937541,0.0,0.2495335285937541,0.0,0.0,0,not_mixed,0,1,1,False
LiFe3(SiO4)2,1,1,1,0.0636884912797661,0.0636884912797661,0.0636884912797661,0.0,0.0636884912797661,0.0,0.0,0,not_mixed,0,1,1,False
Lu(FeSi)2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Lu2Fe3Si5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Lu2Fe4Si9,1,1,1,0.2406609293333383,0.2406609293333383,0.2406609293333383,0.0,0.2406609293333383,0.0,0.0,0,not_mixed,0,1,1,False
Lu3Fe2Si3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
LuAl3Fe7Si2,1,1,1,0.1605003192307723,0.1605003192307723,0.1605003192307723,0.0,0.1605003192307723,0.0,0.0,0,not_mixed,0,1,1,False
LuFe2SiC,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
Mg11AlFeSi11O36,1,1,1,0.2085742170416642,0.2085742170416642,0.2085742170416642,0.0,0.2085742170416642,0.0,0.0,0,not_mixed,0,1,1,False
Mg2Al16Fe6Si20O73,1,1,1,0.0431514514529833,0.0431514514529833,0.0431514514529833,0.0,0.0431514514529833,0.0,0.0,0,not_mixed,0,1,1,False
Mg2Fe2(SiO4)3,1,1,1,0.1802737062280641,0.1802737062280641,0.1802737062280641,0.0,0.1802737062280641,0.0,0.0,0,not_mixed,0,1,1,False
Mg2Fe5(SiO3)8,1,1,1,0.0283000826068313,0.0283000826068313,0.0283000826068313,0.0,0.0283000826068313,0.0,0.0,0,not_mixed,0,1,1,False
Mg3Al8Fe(Si5O18)2,1,1,1,0.0004839510344982,0.0004839510344982,0.0004839510344982,0.0,0.0004839510344982,0.0,0.0,0,not_mixed,0,1,1,False
Mg3Al8FeSi6,1,1,1,0.153960148300654,0.153960148300654,0.153960148300654,0.0,0.153960148300654,0.0,0.0,0,not_mixed,1,0,1,False
Mg3Al9FeSi5,1,1,1,0.0154384399673199,0.0154384399673199,0.0154384399673199,0.0,0.0154384399673199,0.0,0.0,0,not_mixed,1,0,1,False
Mg3AlFe(SiO4)3,1,1,1,0.1892993292916651,0.1892993292916651,0.1892993292916651,0.0,0.1892993292916651,0.0,0.0,0,not_mixed,0,1,1,False
Mg3Fe2(Si2O7)2,1,1,1,0.1005011412681105,0.1005011412681105,0.1005011412681105,0.0,0.1005011412681105,0.0,0.0,0,not_mixed,0,1,1,False
Mg3Fe2(SiO4)3,1,1,1,0.0677988614999955,0.0677988614999955,0.0677988614999955,0.0,0.0677988614999955,0.0,0.0,0,not_mixed,1,0,1,False
Mg7Fe(SiO4)4,1,1,1,0.0014977776785691,0.0014977776785691,0.0014977776785691,0.0,0.0014977776785691,0.0,0.0,0,not_mixed,0,1,1,False
Mg9Al8Fe3(SiO4)12,1,1,1,0.0365132426124992,0.0365132426124992,0.0365132426124992,0.0,0.0365132426124992,0.0,0.0,0,not_mixed,0,1,1,False
MgFe(Si2O5)2,1,1,1,0.0661725670312485,0.0661725670312485,0.0661725670312485,0.0,0.0661725670312485,0.0,0.0,0,not_mixed,0,1,1,False
MgFe(SiO2)2,1,1,1,0.6085969355989551,0.6085969355989551,0.6085969355989551,0.0,0.6085969355989551,0.0,0.0,0,not_mixed,0,1,1,False
MgFe2(SiO3)4,1,1,1,0.0953669297806927,0.0953669297806927,0.0953669297806927,0.0,0.0953669297806927,0.0,0.0,0,not_mixed,0,1,1,False
Mn13Fe(SiO11)2,1,1,1,0.0664261492763156,0.0664261492763156,0.0664261492763156,0.0,0.0664261492763156,0.0,0.0,0,not_mixed,0,1,1,False
Mn2Fe4SiGe,1,1,1,0.0122030372499999,0.0122030372499999,0.0122030372499999,0.0,0.0122030372499999,0.0,0.0,0,not_mixed,0,1,1,False
Mn2Fe5(SiO3)8,1,1,1,0.0368479477564189,0.0368479477564189,0.0368479477564189,0.0,0.0368479477564189,0.0,0.0,0,not_mixed,0,1,1,False
Mn2Fe5Si8(HO12)2,1,1,1,0.0820815027439003,0.0820815027439003,0.0820815027439003,0.0,0.0820815027439003,0.0,0.0,0,not_mixed,0,1,1,False
Mn3Fe2(SiO4)3,1,1,1,0.0347457239166679,0.0347457239166679,0.0347457239166679,0.0,0.0347457239166679,0.0,0.0,0,not_mixed,1,0,1,False
Mn3Fe2SiC,1,1,1,0.0444701401708069,0.0444701401708069,0.0444701401708069,0.0,0.0444701401708069,0.0,0.0,0,not_mixed,0,1,1,False
Mn3Fe3Si2,1,1,1,0.0627277668749997,0.0627277668749997,0.0627277668749997,0.0,0.0627277668749997,0.0,0.0,0,not_mixed,0,1,1,False
Mn4Fe8Si3Ge,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
Mn4Fe8SiGe3,1,1,1,0.0246218079166657,0.0246218079166657,0.0246218079166657,0.0,0.0246218079166657,0.0,0.0,0,not_mixed,0,1,1,False
Mn5Fe5(SiC)2,1,1,1,0.0491824419565194,0.0491824419565194,0.0491824419565194,0.0,0.0491824419565194,0.0,0.0,0,not_mixed,0,1,1,False
Mn9Al8Fe3(SiO4)12,1,1,1,0.0136713806562518,0.0136713806562518,0.0136713806562518,0.0,0.0136713806562518,0.0,0.0,0,not_mixed,0,1,1,False
MnFe2Si,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
MnFe3Si8,1,1,1,0.066521814166669,0.066521814166669,0.066521814166669,0.0,0.066521814166669,0.0,0.0,0,not_mixed,0,1,1,False
MnFe4Si3,1,1,1,0.0456644806250006,0.0456644806250006,0.0456644806250006,0.0,0.0456644806250006,0.0,0.0,0,not_mixed,0,1,1,False
MnFe4SiB2,1,1,1,0.0113098243750027,0.0113098243750027,0.0113098243750027,0.0,0.0113098243750027,0.0,0.0,0,not_mixed,1,0,1,False
MnFeSi2,1,1,1,0.0111894187499999,0.0111894187499999,0.0111894187499999,0.0,0.0111894187499999,0.0,0.0,0,not_mixed,0,1,1,False
MnFeSi4,1,1,1,0.0706831566666661,0.0706831566666661,0.0706831566666661,0.0,0.0706831566666661,0.0,0.0,0,not_mixed,0,1,1,False
MnFeSiO4,1,1,1,0.0135368974999963,0.0135368974999963,0.0135368974999963,0.0,0.0135368974999963,0.0,0.0,0,not_mixed,0,1,1,False
MnV(Fe2Si)2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
Na12Ca3Fe2(SiO3)12,1,1,1,0.0190613109999961,0.0190613109999961,0.0190613109999961,0.0,0.0190613109999961,0.0,0.0,0,not_mixed,0,1,1,False
Na2AlFe(SiO3)4,1,1,1,0.0171504507812425,0.0171504507812425,0.0171504507812425,0.0,0.0171504507812425,0.0,0.0,0,not_mixed,0,1,1,False
Na2Fe(Si2O5)3,1,1,1,0.0727543948437485,0.0727543948437485,0.0727543948437485,0.0,0.0727543948437485,0.0,0.0,0,not_mixed,0,1,1,False
Na2FeSiCO7,1,1,1,0.0457346322569467,0.0457346322569467,0.0457346322569467,0.0,0.0457346322569467,0.0,0.0,0,not_mixed,0,1,1,False
Na2LiFe(Si2O5)3,1,1,1,0.002028141383338,0.002028141383338,0.002028141383338,0.0,0.002028141383338,0.0,0.0,0,not_mixed,1,0,1,False
Na2TiFe5(Si3O10)2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Na3Ca2Fe5(SiO3)10,1,1,1,0.0335950370999977,0.0335950370999977,0.0335950370999977,0.0,0.0335950370999977,0.0,0.0,0,not_mixed,0,1,1,False
Na3CaFe(SiO3)8,1,1,1,0.3329677369369372,0.3329677369369372,0.3329677369369372,0.0,0.3329677369369372,0.0,0.0,0,not_mixed,0,1,1,False
Na3Fe5(SiO3)10,1,1,1,0.0542781987847238,0.0542781987847238,0.0542781987847238,0.0,0.0542781987847238,0.0,0.0,0,not_mixed,0,1,1,False
Na3FeSiBO7,1,1,1,0.0227910855769239,0.0227910855769239,0.0227910855769239,0.0,0.0227910855769239,0.0,0.0,0,not_mixed,0,1,1,False
Na3FeSiCO7,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
Na3Li2Fe5(SiO3)10,1,1,1,0.0082989869666558,0.0082989869666558,0.0082989869666558,0.0,0.0082989869666558,0.0,0.0,0,not_mixed,0,1,1,False
Na3LiFe4(SiO3)8,1,1,1,0.0069402739791701,0.0069402739791701,0.0069402739791701,0.0,0.0069402739791701,0.0,0.0,0,not_mixed,0,1,1,False
Na4Al3Fe(SiO3)8,1,1,1,0.0241725416718736,0.0241725416718736,0.0241725416718736,0.0,0.0241725416718736,0.0,0.0,0,not_mixed,0,1,1,False
Na5Fe6(SiO3)12,1,1,1,0.0221728403531127,0.0221728403531127,0.0221728403531127,0.0,0.0221728403531127,0.0,0.0,0,not_mixed,0,1,1,False
Na5LiFe6(SiO3)12,1,1,1,0.0055186349861218,0.0055186349861218,0.0055186349861218,0.0,0.0055186349861218,0.0,0.0,0,not_mixed,0,1,1,False
Na8Ti3Fe(Si4O11)4,1,1,1,0.0271274321238452,0.0271274321238452,0.0271274321238452,0.0,0.0271274321238452,0.0,0.0,0,not_mixed,0,1,1,False
Na9CaFe10(SiO3)20,1,1,1,0.0039333469750006,0.0039333469750006,0.0039333469750006,0.0,0.0039333469750006,0.0,0.0,0,not_mixed,0,1,1,False
Na9Fe10(SiO3)20,1,1,1,0.0136045837457876,0.0136045837457876,0.0136045837457876,0.0,0.0136045837457876,0.0,0.0,0,not_mixed,0,1,1,False
Na9LiFe10(SiO3)20,1,1,1,0.0039693076916718,0.0039693076916718,0.0039693076916718,0.0,0.0039693076916718,0.0,0.0,0,not_mixed,0,1,1,False
NaCa2Fe5(SiO3)8,1,1,1,0.0429266639166634,0.0429266639166634,0.0429266639166634,0.0,0.0429266639166634,0.0,0.0,0,not_mixed,1,0,1,False
NaCa3Fe(SiO3)8,1,1,1,0.2379506489864891,0.2379506489864891,0.2379506489864891,0.0,0.2379506489864891,0.0,0.0,0,not_mixed,0,1,1,False
NaCaFe(SiO3)4,1,1,1,0.164047246885965,0.164047246885965,0.164047246885965,0.0,0.164047246885965,0.0,0.0,0,not_mixed,0,1,1,False
NaFe(SiO3)2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
NaFe2(Si2O5)3,1,1,1,0.2048771973263772,0.2048771973263772,0.2048771973263772,0.0,0.2048771973263772,0.0,0.0,0,not_mixed,1,0,1,False
NaFe3Si3O10,1,1,1,0.0052103939705814,0.0052103939705814,0.0052103939705814,0.0,0.0052103939705814,0.0,0.0,0,not_mixed,1,0,1,False
NaLi7Fe8(SiO3)16,1,1,1,0.0103966826770731,0.0103966826770731,0.0103966826770731,0.0,0.0103966826770731,0.0,0.0,0,not_mixed,0,1,1,False
NaLi9Fe10(SiO3)20,1,1,1,0.010930765024991,0.010930765024991,0.010930765024991,0.0,0.010930765024991,0.0,0.0,0,not_mixed,0,1,1,False
NaLiFe2(SiO3)4,1,1,1,0.0097456639583306,0.0097456639583306,0.0097456639583306,0.0,0.0097456639583306,0.0,0.0,0,not_mixed,0,1,1,False
Nb3Fe8Si,1,1,1,0.0907957170238109,0.0907957170238109,0.0907957170238109,0.0,0.0907957170238109,0.0,0.0,0,not_mixed,0,1,1,False
Nb4Fe4Si7,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Nb4FeSi,1,1,1,0.0479189629700869,0.0479189629700869,0.0479189629700869,0.0,0.0479189629700869,0.0,0.0,0,not_mixed,1,0,1,False
Nb6Fe16Si7,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
NbFe4Si,1,1,1,0.2391068582142814,0.2391068582142814,0.2391068582142814,0.0,0.2391068582142814,0.0,0.0,0,not_mixed,0,1,1,False
NbFeSi2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Nd(Fe5Si)2,1,1,1,0.0323814730769154,0.0323814730769154,0.0323814730769154,0.0,0.0323814730769154,0.0,0.0,0,not_mixed,0,1,1,False
Nd(FeSi)2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Nd2Fe14Si3,1,1,1,0.1573917107894704,0.1573917107894704,0.1573917107894704,0.0,0.1573917107894704,0.0,0.0,0,not_mixed,0,1,1,False
Nd2Fe15(SiH)2,1,1,1,0.1577674476190473,0.1577674476190473,0.1577674476190473,0.0,0.1577674476190473,0.0,0.0,0,not_mixed,0,1,1,False
Nd2Fe15Si2,1,1,1,0.1484230800000014,0.1484230800000014,0.1484230800000014,0.0,0.1484230800000014,0.0,0.0,0,not_mixed,1,0,1,False
Nd2Fe20Si2C,1,1,1,0.0760957752000006,0.0760957752000006,0.0760957752000006,0.0,0.0760957752000006,0.0,0.0,0,not_mixed,0,1,1,False
Nd2Fe2Si2C,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Nd2Fe3CoSi4,1,1,1,0.0020282989999991,0.0020282989999991,0.0020282989999991,0.0,0.0020282989999991,0.0,0.0,0,not_mixed,0,1,1,False
Nd2FeCo17Si8,1,1,1,0.0070133786734691,0.0070133786734691,0.0070133786734691,0.0,0.0070133786734691,0.0,0.0,0,not_mixed,0,1,1,False
Nd2FeCo3Si4,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
Nd2FeSi2Ru,1,1,1,0.0070566149999988,0.0070566149999988,0.0070566149999988,0.0,0.0070566149999988,0.0,0.0,0,not_mixed,0,1,1,False
Nd2FeSi3,1,1,1,0.1997447749999965,0.1997447749999965,0.1997447749999965,0.0,0.1997447749999965,0.0,0.0,0,not_mixed,0,1,1,False
Nd2Mn3FeSi4,1,1,1,0.0019832639999926,0.0019832639999926,0.0019832639999926,0.0,0.0019832639999926,0.0,0.0,0,not_mixed,0,1,1,False
Nd2MnFe3Si4,1,1,1,0.0067757169999973,0.0067757169999973,0.0067757169999973,0.0,0.0067757169999973,0.0,0.0,0,not_mixed,0,1,1,False
Nd4Fe29Si5,1,1,1,0.1542254140789474,0.1542254140789474,0.1542254140789474,0.0,0.1542254140789474,0.0,0.0,0,not_mixed,0,1,1,False
Nd6Fe13Si,1,1,1,0.0196503811250003,0.0196503811250003,0.0196503811250003,0.0,0.0196503811250003,0.0,0.0,0,not_mixed,1,0,1,False
NdFeCoSi2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
NdFeSi2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
NdFeSi2Os,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
Np(FeSi)2,1,1,1,0.0996893032500008,0.0996893032500008,0.0996893032500008,0.0,0.0996893032500008,0.0,0.0,0,not_mixed,1,0,1,False
Pr(FeSi)2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Pr2Fe20Si2C,1,1,1,0.0782948316000009,0.0782948316000009,0.0782948316000009,0.0,0.0782948316000009,0.0,0.0,0,not_mixed,0,1,1,False
Pr2FeSi2Ru,1,1,1,0.0091865655555549,0.0091865655555549,0.0091865655555549,0.0,0.0091865655555549,0.0,0.0,0,not_mixed,0,1,1,False
Pr2FeSi3,1,1,1,0.1905254229166635,0.1905254229166635,0.1905254229166635,0.0,0.1905254229166635,0.0,0.0,0,not_mixed,0,1,1,False
Pr4Fe29Si5,1,1,1,0.1621209648684214,0.1621209648684214,0.1621209648684214,0.0,0.1621209648684214,0.0,0.0,0,not_mixed,0,1,1,False
Pr4Fe3Si4Ru,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
Pr6Fe13Si,1,1,1,0.0347478650833332,0.0347478650833332,0.0347478650833332,0.0,0.0347478650833332,0.0,0.0,0,not_mixed,1,0,1,False
PrFeSi,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
PrFeSi2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Pu(FeSi)2,1,1,1,0.3014247732500035,0.3014247732500035,0.3014247732500035,0.0,0.3014247732500035,0.0,0.0,0,not_mixed,1,0,1,False
Sc(Fe2Si)2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Sc(Fe5Si)2,1,1,1,0.014012252884612,0.014012252884612,0.014012252884612,0.0,0.014012252884612,0.0,0.0,0,not_mixed,0,1,1,False
Sc(FeSi)2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Sc2Fe3Si5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Sc2FeSi2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Sc3(FeSi3)2,1,1,1,0.1497003221212152,0.1497003221212152,0.1497003221212152,0.0,0.1497003221212152,0.0,0.0,0,not_mixed,0,1,1,False
Sc3Fe2Si3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Sc4FeSi7,1,1,1,0.2257403741666666,0.2257403741666666,0.2257403741666666,0.0,0.2257403741666666,0.0,0.0,0,not_mixed,0,1,1,False
ScFeSi,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Sm(Fe5Si)2,1,1,1,0.0958992207692235,0.0958992207692235,0.0958992207692235,0.0,0.0958992207692235,0.0,0.0,0,not_mixed,0,1,1,False
Sm(FeSi)2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Sm2Fe15Si2C,1,1,1,0.1463035199999973,0.1463035199999973,0.1463035199999973,0.0,0.1463035199999973,0.0,0.0,0,not_mixed,0,1,1,False
Sm2Fe20Si2C,1,1,1,0.073895056399996,0.073895056399996,0.073895056399996,0.0,0.073895056399996,0.0,0.0,0,not_mixed,0,1,1,False
Sm2Fe3Si5,1,1,1,0.004777799750002,0.004777799750002,0.004777799750002,0.0,0.004777799750002,0.0,0.0,0,not_mixed,1,0,1,False
Sm2FeSi3,1,1,1,0.2326308045833309,0.2326308045833309,0.2326308045833309,0.0,0.2326308045833309,0.0,0.0,0,not_mixed,0,1,1,False
Sm4Fe31Si3,1,1,1,0.0342434190789475,0.0342434190789475,0.0342434190789475,0.0,0.0342434190789475,0.0,0.0,0,not_mixed,0,1,1,False
SmFe2SiC,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
SmFeSi,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
SmFeSi2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
Ta3Fe8Si,1,1,1,0.0900027744047662,0.0900027744047662,0.0900027744047662,0.0,0.0900027744047662,0.0,0.0,0,not_mixed,0,1,1,False
Ta4Fe4Si7,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Ta6Fe16Si7,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
TaFe4Si,1,1,1,0.2340242029761885,0.2340242029761885,0.2340242029761885,0.0,0.2340242029761885,0.0,0.0,0,not_mixed,0,1,1,False
TaFeSi,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Tb(Fe2Si)2,1,1,1,0.040529554285718,0.040529554285718,0.040529554285718,0.0,0.040529554285718,0.0,0.0,0,not_mixed,0,1,1,False
Tb(Fe5Si)2,1,1,1,0.0148254461538384,0.0148254461538384,0.0148254461538384,0.0,0.0148254461538384,0.0,0.0,0,not_mixed,0,1,1,False
Tb(FeSi)2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Tb2Fe3Si5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Tb2Fe4Si9,1,1,1,0.2294297226666657,0.2294297226666657,0.2294297226666657,0.0,0.2294297226666657,0.0,0.0,0,not_mixed,0,1,1,False
Tb2FeSi2,1,1,1,0.0200491090000012,0.0200491090000012,0.0200491090000012,0.0,0.0200491090000012,0.0,0.0,0,not_mixed,1,0,1,False
Tb2FeSi4,1,1,1,0.1298429885714282,0.1298429885714282,0.1298429885714282,0.0,0.1298429885714282,0.0,0.0,0,not_mixed,0,1,1,False
Tb3Fe2Si3,1,1,1,0.0364054037499999,0.0364054037499999,0.0364054037499999,0.0,0.0364054037499999,0.0,0.0,0,not_mixed,0,1,1,False
Tb3Fe2Si7,1,1,1,0.0219614791666655,0.0219614791666655,0.0219614791666655,0.0,0.0219614791666655,0.0,0.0,0,not_mixed,0,1,1,False
Tb3FeSi6,1,1,1,0.1436888205000013,0.1436888205000013,0.1436888205000013,0.0,0.1436888205000013,0.0,0.0,0,not_mixed,0,1,1,False
Tb4Fe29Si5,1,1,1,0.0212571511842103,0.0212571511842103,0.0212571511842103,0.0,0.0212571511842103,0.0,0.0,0,not_mixed,0,1,1,False
TbAl9(Fe2Si3)2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
TbFe2SiC,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
TbFeSi,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Th(FeSi)2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Th2Fe2Si2C,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
Th2FeSi3,1,1,1,0.0081736350000003,0.0081736350000003,0.0081736350000003,0.0,0.0081736350000003,0.0,0.0,0,not_mixed,0,1,1,False
ThFe2SiC,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Ti2FeSi,1,1,1,0.2976170521875003,0.2976170521875003,0.2976170521875003,0.0,0.2976170521875003,0.0,0.0,0,not_mixed,0,1,1,False
TiFe2Si,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
TiFeCoSi,1,1,1,0.0291899587499999,0.0291899587499999,0.0291899587499999,0.0,0.0291899587499999,0.0,0.0,0,not_mixed,0,1,1,False
TiFeSi2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Tm(Fe2Si)2,1,1,1,0.0117567978571484,0.0117567978571484,0.0117567978571484,0.0,0.0117567978571484,0.0,0.0,0,not_mixed,1,0,1,False
Tm(FeSi)2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Tm2Fe15Si2,1,1,1,0.1022433970175411,0.1022433970175411,0.1022433970175411,0.0,0.1022433970175411,0.0,0.0,0,not_mixed,1,0,1,False
Tm2Fe2Si2C,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Tm2Fe3Si5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Tm2FeSi2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
Tm2FeSi4,1,1,1,0.0527663357142866,0.0527663357142866,0.0527663357142866,0.0,0.0527663357142866,0.0,0.0,0,not_mixed,0,1,1,False
Tm3Fe2Si3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
Tm3FeSi3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
TmFe2SiC,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
U(FeSi)2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
U2Fe3Si,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
U2Fe3Si5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
U2FeSi3,1,1,1,0.0582641247619033,0.0582641247619033,0.0582641247619033,0.0,0.0582641247619033,0.0,0.0,0,not_mixed,0,1,1,False
U3Fe2Si7,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
U6Al8(FeSi)5,1,1,1,0.284200711378471,0.284200711378471,0.284200711378471,0.0,0.284200711378471,0.0,0.0,0,not_mixed,1,0,1,False
U6Al8Fe5Si9,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
U6Fe16Si7C,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
UAl3Fe7Si2,1,1,1,0.1774376169230755,0.1774376169230755,0.1774376169230755,0.0,0.1774376169230755,0.0,0.0,0,not_mixed,0,1,1,False
UFe2SiC,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
UFe5Co5Si2,1,1,1,0.1409531076923169,0.1409531076923169,0.1409531076923169,0.0,0.1409531076923169,0.0,0.0,0,not_mixed,0,1,1,False
UFe5Si2Ni5,1,1,1,0.1852907335256395,0.1852907335256395,0.1852907335256395,0.0,0.1852907335256395,0.0,0.0,0,not_mixed,0,1,1,False
UFe5Si3,1,1,1,0.0058509866666671,0.0058509866666671,0.0058509866666671,0.0,0.0058509866666671,0.0,0.0,0,not_mixed,1,0,1,False
UFeSi,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
UFeSi2,1,1,1,0.0333277730357153,0.0333277730357153,0.0333277730357153,0.0,0.0333277730357153,0.0,0.0,0,not_mixed,0,1,1,False
UMnFeSi2,1,1,1,0.0343756875000025,0.0343756875000025,0.0343756875000025,0.0,0.0343756875000025,0.0,0.0,0,not_mixed,0,1,1,False
