schema_version,record_type,feature_set_id,split_strategy,model_variant,metric,median,mean,min,max,valid_split_count,status
2.2.1,feature_set_metric,original_baseline_full,reduced_formula_group,histogram_gradient_boosting_raw,spearman,0.3721909184314711,0.3920994263945653,0.27315151555363165,0.5618392774512079,10,valid
2.2.1,feature_set_metric,original_baseline_full,reduced_formula_group,ridge_log1p,mae,0.10546017185461082,0.11934049857461926,0.08996923357798284,0.21238313071036094,10,valid
2.2.1,feature_set_metric,original_baseline_full,reduced_formula_group,ridge_log1p,rmse,0.30693345031754604,0.38482073200172084,0.17768536957113681,0.8132493096965725,10,valid
2.2.1,feature_set_metric,original_baseline_full,reduced_formula_group,ridge_log1p,r2,0.022004000697375015,0.01116282271994582,-0.10260645032682136,0.07554822728897803,10,valid
2.2.1,feature_set_metric,original_baseline_full,reduced_formula_group,ridge_log1p,spearman,0.3598879207574401,0.3771191678941362,0.2734291628009532,0.48562478717693225,10,valid
2.2.1,feature_set_metric,original_baseline_full,reduced_formula_group,ridge_raw,mae,0.1327197537496217,0.1434473022407512,0.11178268311402914,0.22166036236993356,10,valid
2.2.1,feature_set_metric,original_baseline_full,reduced_formula_group,ridge_raw,rmse,0.3137077882438208,0.39275785291099463,0.20995052333496858,0.8107666134381631,10,valid
2.2.1,feature_set_metric,original_baseline_full,reduced_formula_group,ridge_raw,r2,0.012001142947019316,-0.10094946987944835,-0.9672020044046017,0.06524942108127618,10,valid
2.2.1,feature_set_metric,original_baseline_full,reduced_formula_group,ridge_raw,spearman,0.30254374518816873,0.32595533215920447,0.2613798574988005,0.4166108643571006,10,valid
2.2.1,feature_set_metric,matched_baseline,chemical_system_group,dummy_median,mae,0.07954035922240033,0.08596816870177103,0.06769364893768808,0.13686467801354993,10,valid
2.2.1,feature_set_metric,matched_baseline,chemical_system_group,dummy_median,rmse,0.12478799264849874,0.23245545850370003,0.1091130159075282,0.5717899954001286,10,valid
2.2.1,feature_set_metric,matched_baseline,chemical_system_group,dummy_median,r2,-0.03503872352751791,-0.039796134450968926,-0.09009421007687801,-0.010031871893445343,10,valid
2.2.1,feature_set_metric,matched_baseline,chemical_system_group,histogram_gradient_boosting_log1p,mae,0.07277229775353755,0.08367917207861605,0.06199531601881786,0.14401760943977995,10,valid
2.2.1,feature_set_metric,matched_baseline,chemical_system_group,histogram_gradient_boosting_log1p,rmse,0.11597775540322575,0.22697182649884734,0.10401086700404953,0.5718512275520173,10,valid
2.2.1,feature_set_metric,matched_baseline,chemical_system_group,histogram_gradient_boosting_log1p,r2,0.03812118982716978,0.04966407505934426,-0.05401081973394084,0.20582608973423144,10,valid
2.2.1,feature_set_metric,matched_baseline,chemical_system_group,histogram_gradient_boosting_log1p,spearman,0.3867662631615551,0.33942205318325985,0.028867667485902214,0.5022291487801895,10,valid
2.2.1,feature_set_metric,matched_baseline,chemical_system_group,histogram_gradient_boosting_raw,mae,0.08035359187828647,0.09259269789187895,0.06960245311352244,0.142853513115071,10,valid
