zip_file,internal_csv_path,file_name,file_type,uncompressed_size_bytes,compressed_size_bytes,crc32,filename_stem,cell_id,source,chemistry,form_factor,temperature_C,soc_min_pct,soc_max_pct,soc_window,charge_c_rate,discharge_c_rate,protocol_label,metadata_parse_status,metadata_parse_message
SNL LFP.zip,SNL LFP/SNL_18650_LFP_35C_0-100_0.5-1C_b_cycle_data.csv,SNL_18650_LFP_35C_0-100_0.5-1C_b_cycle_data.csv,cycle_data,395725,99491,f6ed499f,SNL_18650_LFP_35C_0-100_0.5-1C_b,unknown,SNL LFP,LFP,18650,35.0,0.0,100.0,0-100,0.5,1.0,LFP|18650|35C|0-100|0.5-1C,partially_parsed,missing fields: cell_id
SNL LFP.zip,SNL LFP/SNL_18650_LFP_35C_0-100_0.5-1C_c_cycle_data.csv,SNL_18650_LFP_35C_0-100_0.5-1C_c_cycle_data.csv,cycle_data,391946,98652,2eefc0af,SNL_18650_LFP_35C_0-100_0.5-1C_c,unknown,SNL LFP,LFP,18650,35.0,0.0,100.0,0-100,0.5,1.0,LFP|18650|35C|0-100|0.5-1C,partially_parsed,missing fields: cell_id
SNL LFP.zip,SNL LFP/SNL_18650_LFP_35C_0-100_0.5-1C_d_cycle_data.csv,SNL_18650_LFP_35C_0-100_0.5-1C_d_cycle_data.csv,cycle_data,444425,111838,a3b0cada,SNL_18650_LFP_35C_0-100_0.5-1C_d,unknown,SNL LFP,LFP,18650,35.0,0.0,100.0,0-100,0.5,1.0,LFP|18650|35C|0-100|0.5-1C,partially_parsed,missing fields: cell_id
SNL LFP.zip,SNL LFP/SNL_18650_LFP_35C_0-100_0.5-2C_a_cycle_data.csv,SNL_18650_LFP_35C_0-100_0.5-2C_a_cycle_data.csv,cycle_data,453148,113951,fd3a1eb7,SNL_18650_LFP_35C_0-100_0.5-2C_a,unknown,SNL LFP,LFP,18650,35.0,0.0,100.0,0-100,0.5,2.0,LFP|18650|35C|0-100|0.5-2C,partially_parsed,missing fields: cell_id
SNL LFP.zip,SNL LFP/SNL_18650_LFP_35C_0-100_0.5-2C_b_cycle_data.csv,SNL_18650_LFP_35C_0-100_0.5-2C_b_cycle_data.csv,cycle_data,423201,107453,332a4f35,SNL_18650_LFP_35C_0-100_0.5-2C_b,unknown,SNL LFP,LFP,18650,35.0,0.0,100.0,0-100,0.5,2.0,LFP|18650|35C|0-100|0.5-2C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_15C_0-100_0.5-1C_a_cycle_data.csv,SNL_18650_NCA_15C_0-100_0.5-1C_a_cycle_data.csv,cycle_data,61333,19617,a2c5d879,SNL_18650_NCA_15C_0-100_0.5-1C_a,unknown,SNL NCA,NCA,18650,15.0,0.0,100.0,0-100,0.5,1.0,NCA|18650|15C|0-100|0.5-1C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_15C_0-100_0.5-1C_b_cycle_data.csv,SNL_18650_NCA_15C_0-100_0.5-1C_b_cycle_data.csv,cycle_data,107970,34367,11e78e06,SNL_18650_NCA_15C_0-100_0.5-1C_b,unknown,SNL NCA,NCA,18650,15.0,0.0,100.0,0-100,0.5,1.0,NCA|18650|15C|0-100|0.5-1C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_15C_0-100_0.5-2C_a_cycle_data.csv,SNL_18650_NCA_15C_0-100_0.5-2C_a_cycle_data.csv,cycle_data,109738,34977,01437001,SNL_18650_NCA_15C_0-100_0.5-2C_a,unknown,SNL NCA,NCA,18650,15.0,0.0,100.0,0-100,0.5,2.0,NCA|18650|15C|0-100|0.5-2C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_15C_0-100_0.5-2C_b_cycle_data.csv,SNL_18650_NCA_15C_0-100_0.5-2C_b_cycle_data.csv,cycle_data,92835,29723,b3ee96ff,SNL_18650_NCA_15C_0-100_0.5-2C_b,unknown,SNL NCA,NCA,18650,15.0,0.0,100.0,0-100,0.5,2.0,NCA|18650|15C|0-100|0.5-2C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-0.5C_a_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-0.5C_a_cycle_data.csv,cycle_data,61508,19833,2dfe668d,SNL_18650_NCA_25C_0-100_0.5-0.5C_a,unknown,SNL NCA,NCA,18650,25.0,0.0,100.0,0-100,0.5,0.5,NCA|18650|25C|0-100|0.5-0.5C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-0.5C_b_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-0.5C_b_cycle_data.csv,cycle_data,109015,35108,7c869459,SNL_18650_NCA_25C_0-100_0.5-0.5C_b,unknown,SNL NCA,NCA,18650,25.0,0.0,100.0,0-100,0.5,0.5,NCA|18650|25C|0-100|0.5-0.5C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-1C_a_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-1C_a_cycle_data.csv,cycle_data,77356,25055,e0f61a92,SNL_18650_NCA_25C_0-100_0.5-1C_a,unknown,SNL NCA,NCA,18650,25.0,0.0,100.0,0-100,0.5,1.0,NCA|18650|25C|0-100|0.5-1C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-1C_b_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-1C_b_cycle_data.csv,cycle_data,61970,20210,5378b0e6,SNL_18650_NCA_25C_0-100_0.5-1C_b,unknown,SNL NCA,NCA,18650,25.0,0.0,100.0,0-100,0.5,1.0,NCA|18650|25C|0-100|0.5-1C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-1C_c_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-1C_c_cycle_data.csv,cycle_data,61651,20233,ec2e62fc,SNL_18650_NCA_25C_0-100_0.5-1C_c,unknown,SNL NCA,NCA,18650,25.0,0.0,100.0,0-100,0.5,1.0,NCA|18650|25C|0-100|0.5-1C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-1C_d_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-1C_d_cycle_data.csv,cycle_data,77248,24822,7466827f,SNL_18650_NCA_25C_0-100_0.5-1C_d,unknown,SNL NCA,NCA,18650,25.0,0.0,100.0,0-100,0.5,1.0,NCA|18650|25C|0-100|0.5-1C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-2C_a_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-2C_a_cycle_data.csv,cycle_data,92806,30293,8931020f,SNL_18650_NCA_25C_0-100_0.5-2C_a,unknown,SNL NCA,NCA,18650,25.0,0.0,100.0,0-100,0.5,2.0,NCA|18650|25C|0-100|0.5-2C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-2C_b_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-2C_b_cycle_data.csv,cycle_data,92607,29309,231fc403,SNL_18650_NCA_25C_0-100_0.5-2C_b,unknown,SNL NCA,NCA,18650,25.0,0.0,100.0,0-100,0.5,2.0,NCA|18650|25C|0-100|0.5-2C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_20-80_0.5-0.5C_a_cycle_data.csv,SNL_18650_NCA_25C_20-80_0.5-0.5C_a_cycle_data.csv,cycle_data,136675,42625,2b469b44,SNL_18650_NCA_25C_20-80_0.5-0.5C_a,unknown,SNL NCA,NCA,18650,25.0,20.0,80.0,20-80,0.5,0.5,NCA|18650|25C|20-80|0.5-0.5C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_20-80_0.5-0.5C_b_cycle_data.csv,SNL_18650_NCA_25C_20-80_0.5-0.5C_b_cycle_data.csv,cycle_data,155012,46807,5ae8be18,SNL_18650_NCA_25C_20-80_0.5-0.5C_b,unknown,SNL NCA,NCA,18650,25.0,20.0,80.0,20-80,0.5,0.5,NCA|18650|25C|20-80|0.5-0.5C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_20-80_0.5-0.5C_c_cycle_data.csv,SNL_18650_NCA_25C_20-80_0.5-0.5C_c_cycle_data.csv,cycle_data,154780,46835,67ab1e4c,SNL_18650_NCA_25C_20-80_0.5-0.5C_c,unknown,SNL NCA,NCA,18650,25.0,20.0,80.0,20-80,0.5,0.5,NCA|18650|25C|20-80|0.5-0.5C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_20-80_0.5-0.5C_d_cycle_data.csv,SNL_18650_NCA_25C_20-80_0.5-0.5C_d_cycle_data.csv,cycle_data,183564,54066,424e380b,SNL_18650_NCA_25C_20-80_0.5-0.5C_d,unknown,SNL NCA,NCA,18650,25.0,20.0,80.0,20-80,0.5,0.5,NCA|18650|25C|20-80|0.5-0.5C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_40-60_0.5-0.5C_a_cycle_data.csv,SNL_18650_NCA_25C_40-60_0.5-0.5C_a_cycle_data.csv,cycle_data,944817,235892,9aac3178,SNL_18650_NCA_25C_40-60_0.5-0.5C_a,unknown,SNL NCA,NCA,18650,25.0,40.0,60.0,40-60,0.5,0.5,NCA|18650|25C|40-60|0.5-0.5C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_40-60_0.5-0.5C_b_cycle_data.csv,SNL_18650_NCA_25C_40-60_0.5-0.5C_b_cycle_data.csv,cycle_data,728325,182903,fc9d9b58,SNL_18650_NCA_25C_40-60_0.5-0.5C_b,unknown,SNL NCA,NCA,18650,25.0,40.0,60.0,40-60,0.5,0.5,NCA|18650|25C|40-60|0.5-0.5C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_35C_0-100_0.5-1C_a_cycle_data.csv,SNL_18650_NCA_35C_0-100_0.5-1C_a_cycle_data.csv,cycle_data,61050,18681,dcbe0a42,SNL_18650_NCA_35C_0-100_0.5-1C_a,unknown,SNL NCA,NCA,18650,35.0,0.0,100.0,0-100,0.5,1.0,NCA|18650|35C|0-100|0.5-1C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_35C_0-100_0.5-1C_b_cycle_data.csv,SNL_18650_NCA_35C_0-100_0.5-1C_b_cycle_data.csv,cycle_data,54857,16721,ce9da034,SNL_18650_NCA_35C_0-100_0.5-1C_b,unknown,SNL NCA,NCA,18650,35.0,0.0,100.0,0-100,0.5,1.0,NCA|18650|35C|0-100|0.5-1C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_35C_0-100_0.5-1C_c_cycle_data.csv,SNL_18650_NCA_35C_0-100_0.5-1C_c_cycle_data.csv,cycle_data,60904,18800,39bf46eb,SNL_18650_NCA_35C_0-100_0.5-1C_c,unknown,SNL NCA,NCA,18650,35.0,0.0,100.0,0-100,0.5,1.0,NCA|18650|35C|0-100|0.5-1C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_35C_0-100_0.5-1C_d_cycle_data.csv,SNL_18650_NCA_35C_0-100_0.5-1C_d_cycle_data.csv,cycle_data,77416,23973,24b62412,SNL_18650_NCA_35C_0-100_0.5-1C_d,unknown,SNL NCA,NCA,18650,35.0,0.0,100.0,0-100,0.5,1.0,NCA|18650|35C|0-100|0.5-1C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_35C_0-100_0.5-2C_a_cycle_data.csv,SNL_18650_NCA_35C_0-100_0.5-2C_a_cycle_data.csv,cycle_data,76464,23636,ec3bf58e,SNL_18650_NCA_35C_0-100_0.5-2C_a,unknown,SNL NCA,NCA,18650,35.0,0.0,100.0,0-100,0.5,2.0,NCA|18650|35C|0-100|0.5-2C,partially_parsed,missing fields: cell_id
SNL NCA.zip,SNL NCA/SNL_18650_NCA_35C_0-100_0.5-2C_b_cycle_data.csv,SNL_18650_NCA_35C_0-100_0.5-2C_b_cycle_data.csv,cycle_data,91900,28003,bc37c8f9,SNL_18650_NCA_35C_0-100_0.5-2C_b,unknown,SNL NCA,NCA,18650,35.0,0.0,100.0,0-100,0.5,2.0,NCA|18650|35C|0-100|0.5-2C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_15C_0-100_0.5-1C_a_cycle_data.csv,SNL_18650_NMC_15C_0-100_0.5-1C_a_cycle_data.csv,cycle_data,60652,19819,3362d82e,SNL_18650_NMC_15C_0-100_0.5-1C_a,unknown,SNL NMC,NMC,18650,15.0,0.0,100.0,0-100,0.5,1.0,NMC|18650|15C|0-100|0.5-1C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_15C_0-100_0.5-1C_b_cycle_data.csv,SNL_18650_NMC_15C_0-100_0.5-1C_b_cycle_data.csv,cycle_data,58895,20112,eaf73d37,SNL_18650_NMC_15C_0-100_0.5-1C_b,unknown,SNL NMC,NMC,18650,15.0,0.0,100.0,0-100,0.5,1.0,NMC|18650|15C|0-100|0.5-1C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_15C_0-100_0.5-2C_a_cycle_data.csv,SNL_18650_NMC_15C_0-100_0.5-2C_a_cycle_data.csv,cycle_data,45714,15180,8011d34b,SNL_18650_NMC_15C_0-100_0.5-2C_a,unknown,SNL NMC,NMC,18650,15.0,0.0,100.0,0-100,0.5,2.0,NMC|18650|15C|0-100|0.5-2C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_15C_0-100_0.5-2C_b_cycle_data.csv,SNL_18650_NMC_15C_0-100_0.5-2C_b_cycle_data.csv,cycle_data,45965,15208,07070bc7,SNL_18650_NMC_15C_0-100_0.5-2C_b,unknown,SNL NMC,NMC,18650,15.0,0.0,100.0,0-100,0.5,2.0,NMC|18650|15C|0-100|0.5-2C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-0.5C_a_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-0.5C_a_cycle_data.csv,cycle_data,64348,21328,43fe97d7,SNL_18650_NMC_25C_0-100_0.5-0.5C_a,unknown,SNL NMC,NMC,18650,25.0,0.0,100.0,0-100,0.5,0.5,NMC|18650|25C|0-100|0.5-0.5C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-0.5C_b_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-0.5C_b_cycle_data.csv,cycle_data,77851,25518,dbdd5a93,SNL_18650_NMC_25C_0-100_0.5-0.5C_b,unknown,SNL NMC,NMC,18650,25.0,0.0,100.0,0-100,0.5,0.5,NMC|18650|25C|0-100|0.5-0.5C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-1C_a_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-1C_a_cycle_data.csv,cycle_data,61699,19222,6da15cde,SNL_18650_NMC_25C_0-100_0.5-1C_a,unknown,SNL NMC,NMC,18650,25.0,0.0,100.0,0-100,0.5,1.0,NMC|18650|25C|0-100|0.5-1C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-1C_b_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-1C_b_cycle_data.csv,cycle_data,93863,28906,5a28122e,SNL_18650_NMC_25C_0-100_0.5-1C_b,unknown,SNL NMC,NMC,18650,25.0,0.0,100.0,0-100,0.5,1.0,NMC|18650|25C|0-100|0.5-1C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-1C_c_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-1C_c_cycle_data.csv,cycle_data,47039,15573,e1eea02b,SNL_18650_NMC_25C_0-100_0.5-1C_c,unknown,SNL NMC,NMC,18650,25.0,0.0,100.0,0-100,0.5,1.0,NMC|18650|25C|0-100|0.5-1C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-1C_d_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-1C_d_cycle_data.csv,cycle_data,62307,20530,24e1083a,SNL_18650_NMC_25C_0-100_0.5-1C_d,unknown,SNL NMC,NMC,18650,25.0,0.0,100.0,0-100,0.5,1.0,NMC|18650|25C|0-100|0.5-1C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-2C_a_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-2C_a_cycle_data.csv,cycle_data,77903,25106,920248ab,SNL_18650_NMC_25C_0-100_0.5-2C_a,unknown,SNL NMC,NMC,18650,25.0,0.0,100.0,0-100,0.5,2.0,NMC|18650|25C|0-100|0.5-2C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-2C_b_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-2C_b_cycle_data.csv,cycle_data,156022,47525,c5050a65,SNL_18650_NMC_25C_0-100_0.5-2C_b,unknown,SNL NMC,NMC,18650,25.0,0.0,100.0,0-100,0.5,2.0,NMC|18650|25C|0-100|0.5-2C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-3C_a_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-3C_a_cycle_data.csv,cycle_data,84134,27171,a5fc8a46,SNL_18650_NMC_25C_0-100_0.5-3C_a,unknown,SNL NMC,NMC,18650,25.0,0.0,100.0,0-100,0.5,3.0,NMC|18650|25C|0-100|0.5-3C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-3C_b_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-3C_b_cycle_data.csv,cycle_data,63975,20686,4ab1e392,SNL_18650_NMC_25C_0-100_0.5-3C_b,unknown,SNL NMC,NMC,18650,25.0,0.0,100.0,0-100,0.5,3.0,NMC|18650|25C|0-100|0.5-3C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-3C_c_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-3C_c_cycle_data.csv,cycle_data,81695,26168,081b5db4,SNL_18650_NMC_25C_0-100_0.5-3C_c,unknown,SNL NMC,NMC,18650,25.0,0.0,100.0,0-100,0.5,3.0,NMC|18650|25C|0-100|0.5-3C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-3C_d_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-3C_d_cycle_data.csv,cycle_data,106249,33290,4b704755,SNL_18650_NMC_25C_0-100_0.5-3C_d,unknown,SNL NMC,NMC,18650,25.0,0.0,100.0,0-100,0.5,3.0,NMC|18650|25C|0-100|0.5-3C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_20-80_0.5-0.5C_a_cycle_data.csv,SNL_18650_NMC_25C_20-80_0.5-0.5C_a_cycle_data.csv,cycle_data,514194,146716,66c26980,SNL_18650_NMC_25C_20-80_0.5-0.5C_a,unknown,SNL NMC,NMC,18650,25.0,20.0,80.0,20-80,0.5,0.5,NMC|18650|25C|20-80|0.5-0.5C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_20-80_0.5-0.5C_b_cycle_data.csv,SNL_18650_NMC_25C_20-80_0.5-0.5C_b_cycle_data.csv,cycle_data,434251,122717,4cc2922b,SNL_18650_NMC_25C_20-80_0.5-0.5C_b,unknown,SNL NMC,NMC,18650,25.0,20.0,80.0,20-80,0.5,0.5,NMC|18650|25C|20-80|0.5-0.5C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_20-80_0.5-0.5C_c_cycle_data.csv,SNL_18650_NMC_25C_20-80_0.5-0.5C_c_cycle_data.csv,cycle_data,168041,48418,52692108,SNL_18650_NMC_25C_20-80_0.5-0.5C_c,unknown,SNL NMC,NMC,18650,25.0,20.0,80.0,20-80,0.5,0.5,NMC|18650|25C|20-80|0.5-0.5C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_20-80_0.5-0.5C_d_cycle_data.csv,SNL_18650_NMC_25C_20-80_0.5-0.5C_d_cycle_data.csv,cycle_data,398548,116176,74ea7599,SNL_18650_NMC_25C_20-80_0.5-0.5C_d,unknown,SNL NMC,NMC,18650,25.0,20.0,80.0,20-80,0.5,0.5,NMC|18650|25C|20-80|0.5-0.5C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_20-80_0.5-3C_a_cycle_data.csv,SNL_18650_NMC_25C_20-80_0.5-3C_a_cycle_data.csv,cycle_data,430047,127128,5bfdfef1,SNL_18650_NMC_25C_20-80_0.5-3C_a,unknown,SNL NMC,NMC,18650,25.0,20.0,80.0,20-80,0.5,3.0,NMC|18650|25C|20-80|0.5-3C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_20-80_0.5-3C_b_cycle_data.csv,SNL_18650_NMC_25C_20-80_0.5-3C_b_cycle_data.csv,cycle_data,134154,39190,189a5b9f,SNL_18650_NMC_25C_20-80_0.5-3C_b,unknown,SNL NMC,NMC,18650,25.0,20.0,80.0,20-80,0.5,3.0,NMC|18650|25C|20-80|0.5-3C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_40-60_0.5-0.5C_a_cycle_data.csv,SNL_18650_NMC_25C_40-60_0.5-0.5C_a_cycle_data.csv,cycle_data,1275599,330474,508ece86,SNL_18650_NMC_25C_40-60_0.5-0.5C_a,unknown,SNL NMC,NMC,18650,25.0,40.0,60.0,40-60,0.5,0.5,NMC|18650|25C|40-60|0.5-0.5C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_40-60_0.5-0.5C_b_cycle_data.csv,SNL_18650_NMC_25C_40-60_0.5-0.5C_b_cycle_data.csv,cycle_data,1055448,270268,51f1659f,SNL_18650_NMC_25C_40-60_0.5-0.5C_b,unknown,SNL NMC,NMC,18650,25.0,40.0,60.0,40-60,0.5,0.5,NMC|18650|25C|40-60|0.5-0.5C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_40-60_0.5-3C_a_cycle_data.csv,SNL_18650_NMC_25C_40-60_0.5-3C_a_cycle_data.csv,cycle_data,1513509,393482,d1b9099a,SNL_18650_NMC_25C_40-60_0.5-3C_a,unknown,SNL NMC,NMC,18650,25.0,40.0,60.0,40-60,0.5,3.0,NMC|18650|25C|40-60|0.5-3C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_40-60_0.5-3C_b_cycle_data.csv,SNL_18650_NMC_25C_40-60_0.5-3C_b_cycle_data.csv,cycle_data,1298081,346065,5cad7bca,SNL_18650_NMC_25C_40-60_0.5-3C_b,unknown,SNL NMC,NMC,18650,25.0,40.0,60.0,40-60,0.5,3.0,NMC|18650|25C|40-60|0.5-3C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_35C_0-100_0.5-1C_a_cycle_data.csv,SNL_18650_NMC_35C_0-100_0.5-1C_a_cycle_data.csv,cycle_data,90170,26574,bcc0b4ea,SNL_18650_NMC_35C_0-100_0.5-1C_a,unknown,SNL NMC,NMC,18650,35.0,0.0,100.0,0-100,0.5,1.0,NMC|18650|35C|0-100|0.5-1C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_35C_0-100_0.5-1C_b_cycle_data.csv,SNL_18650_NMC_35C_0-100_0.5-1C_b_cycle_data.csv,cycle_data,90247,26589,66b8ad17,SNL_18650_NMC_35C_0-100_0.5-1C_b,unknown,SNL NMC,NMC,18650,35.0,0.0,100.0,0-100,0.5,1.0,NMC|18650|35C|0-100|0.5-1C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_35C_0-100_0.5-1C_c_cycle_data.csv,SNL_18650_NMC_35C_0-100_0.5-1C_c_cycle_data.csv,cycle_data,89993,26613,d53fd38a,SNL_18650_NMC_35C_0-100_0.5-1C_c,unknown,SNL NMC,NMC,18650,35.0,0.0,100.0,0-100,0.5,1.0,NMC|18650|35C|0-100|0.5-1C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_35C_0-100_0.5-1C_d_cycle_data.csv,SNL_18650_NMC_35C_0-100_0.5-1C_d_cycle_data.csv,cycle_data,90620,26302,97e98d73,SNL_18650_NMC_35C_0-100_0.5-1C_d,unknown,SNL NMC,NMC,18650,35.0,0.0,100.0,0-100,0.5,1.0,NMC|18650|35C|0-100|0.5-1C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_35C_0-100_0.5-2C_a_cycle_data.csv,SNL_18650_NMC_35C_0-100_0.5-2C_a_cycle_data.csv,cycle_data,90553,27081,69e8c50c,SNL_18650_NMC_35C_0-100_0.5-2C_a,unknown,SNL NMC,NMC,18650,35.0,0.0,100.0,0-100,0.5,2.0,NMC|18650|35C|0-100|0.5-2C,partially_parsed,missing fields: cell_id
SNL NMC.zip,SNL NMC/SNL_18650_NMC_35C_0-100_0.5-2C_b_cycle_data.csv,SNL_18650_NMC_35C_0-100_0.5-2C_b_cycle_data.csv,cycle_data,88566,26270,23cda4bd,SNL_18650_NMC_35C_0-100_0.5-2C_b,unknown,SNL NMC,NMC,18650,35.0,0.0,100.0,0-100,0.5,2.0,NMC|18650|35C|0-100|0.5-2C,partially_parsed,missing fields: cell_id
UL-Purdue.zip,UL-Purdue/UL-PUR_CF10DPA_pouch_NCA_25C_0-100_1-1C_n_cycle_data.csv,UL-PUR_CF10DPA_pouch_NCA_25C_0-100_1-1C_n_cycle_data.csv,cycle_data,30812,9397,56916c8e,UL-PUR_CF10DPA_pouch_NCA_25C_0-100_1-1C_n,UL-PUR_CF10DPA,UL-Purdue,NCA,pouch,25.0,0.0,100.0,0-100,1.0,1.0,NCA|pouch|25C|0-100|1-1C,parsed,
UL-Purdue.zip,UL-Purdue/UL-PUR_N10-EX9_18650_NCA_23C_0-100_0.5-0.5C_i_cycle_data.csv,UL-PUR_N10-EX9_18650_NCA_23C_0-100_0.5-0.5C_i_cycle_data.csv,cycle_data,12691,4080,7e22d4e2,UL-PUR_N10-EX9_18650_NCA_23C_0-100_0.5-0.5C_i,UL-PUR_N10-EX9,UL-Purdue,NCA,18650,23.0,0.0,100.0,0-100,0.5,0.5,NCA|18650|23C|0-100|0.5-0.5C,parsed,
